,Fall Term,School,Ethnicity,Gender,NumStudentsAccepted,TotalStudentsAcceptedInTerm,ProbabilityOfAcceptance
336,2012,OAKLAND HIGH SCHOOL,All,All,43,1073,4.00745573159
337,2012,OAKLAND HIGH SCHOOL,Asian,Male,45,1073,4.19384902144
338,2012,OAKLAND HIGH SCHOOL,Asian,Female,62,1073,5.77819198509
339,2012,OAKLAND HIGH SCHOOL,Asian,All,85,1073,7.92171481827
340,2012,OAKLAND HIGH SCHOOL,Asian,All,50,1073,4.65983224604
341,2012,OAKLAND HIGH SCHOOL,Asian,All,46,1073,4.28704566636
342,2012,OAKLAND HIGH SCHOOL,Asian,All,39,1073,3.63466915191
343,2012,OAKLAND HIGH SCHOOL,Asian,All,48,1073,4.4734389562
344,2012,OAKLAND HIGH SCHOOL,All,Male,49,1073,4.56663560112
345,2012,OAKLAND HIGH SCHOOL,All,Female,66,1073,6.15097856477
346,2012,OAKLAND HIGH SCHOOL,All,Male,38,1073,3.54147250699
347,2012,OAKLAND HIGH SCHOOL,All,Female,42,1073,3.91425908667
348,2012,OAKLAND HIGH SCHOOL,All,Male,30,1073,2.79589934762
349,2012,OAKLAND HIGH SCHOOL,All,Female,39,1073,3.63466915191
350,2012,OAKLAND HIGH SCHOOL,All,Male,35,1073,3.26188257223
351,2012,OAKLAND HIGH SCHOOL,All,Female,43,1073,4.00745573159
352,2012,OAKLAND MILITARY INST COL PREP,Asian,Male,16,1073,1.49114631873
353,2012,OAKLAND MILITARY INST COL PREP,Asian,Female,22,1073,2.05032618826
354,2012,OAKLAND MILITARY INST COL PREP,Asian,All,27,1073,2.51630941286
355,2012,OAKLAND MILITARY INST COL PREP,Asian,Female,15,1073,1.39794967381
356,2012,OAKLAND MILITARY INST COL PREP,Asian,All,17,1073,1.58434296365
357,2012,OAKLAND MILITARY INST COL PREP,Asian,Female,14,1073,1.30475302889
358,2012,OAKLAND MILITARY INST COL PREP,Asian,All,15,1073,1.39794967381
359,2012,OAKLAND MILITARY INST COL PREP,Asian,Male,15,1073,1.39794967381
360,2012,OAKLAND MILITARY INST COL PREP,Asian,Female,19,1073,1.77073625349
361,2012,OAKLAND MILITARY INST COL PREP,Asian,All,23,1073,2.14352283318
362,2012,OAKLAND MILITARY INST COL PREP,Hispanic/ Latino,Male,10,1073,0.931966449208
363,2012,OAKLAND MILITARY INST COL PREP,Hispanic/ Latino,Female,16,1073,1.49114631873
364,2012,OAKLAND MILITARY INST COL PREP,Hispanic/ Latino,All,21,1073,1.95712954334
365,2012,OAKLAND MILITARY INST COL PREP,Hispanic/ Latino,Female,9,1073,0.838769804287
366,2012,OAKLAND MILITARY INST COL PREP,Hispanic/ Latino,All,11,1073,1.02516309413
367,2012,OAKLAND MILITARY INST COL PREP,Hispanic/ Latino,Female,8,1073,0.745573159366
368,2012,OAKLAND MILITARY INST COL PREP,Hispanic/ Latino,All,9,1073,0.838769804287
369,2012,OAKLAND MILITARY INST COL PREP,Hispanic/ Latino,Male,9,1073,0.838769804287
370,2012,OAKLAND MILITARY INST COL PREP,Hispanic/ Latino,Female,13,1073,1.21155638397
371,2012,OAKLAND MILITARY INST COL PREP,Hispanic/ Latino,All,17,1073,1.58434296365
372,2012,OAKLAND MILITARY INST COL PREP,All,Male,21,1073,1.95712954334
373,2012,OAKLAND MILITARY INST COL PREP,All,Female,27,1073,2.51630941286
374,2012,OAKLAND MILITARY INST COL PREP,All,All,32,1073,2.98229263747
375,2012,OAKLAND MILITARY INST COL PREP,All,Female,20,1073,1.86393289842
376,2012,OAKLAND MILITARY INST COL PREP,All,All,22,1073,2.05032618826
377,2012,OAKLAND MILITARY INST COL PREP,All,Female,19,1073,1.77073625349
378,2012,OAKLAND MILITARY INST COL PREP,All,All,20,1073,1.86393289842
379,2012,OAKLAND MILITARY INST COL PREP,All,Male,20,1073,1.86393289842
380,2012,OAKLAND MILITARY INST COL PREP,All,Female,24,1073,2.2367194781
381,2012,OAKLAND MILITARY INST COL PREP,All,All,28,1073,2.60950605778
382,2012,OAKLAND MILITARY INST COL PREP,All,Male,11,1073,1.02516309413
383,2012,OAKLAND MILITARY INST COL PREP,All,Female,17,1073,1.58434296365
384,2012,OAKLAND MILITARY INST COL PREP,All,Female,10,1073,0.931966449208
385,2012,OAKLAND MILITARY INST COL PREP,All,All,12,1073,1.11835973905
386,2012,OAKLAND MILITARY INST COL PREP,All,Female,9,1073,0.838769804287
387,2012,OAKLAND MILITARY INST COL PREP,All,All,10,1073,0.931966449208
388,2012,OAKLAND MILITARY INST COL PREP,All,Male,10,1073,0.931966449208
389,2012,OAKLAND MILITARY INST COL PREP,All,Female,14,1073,1.30475302889
390,2012,OAKLAND MILITARY INST COL PREP,All,All,18,1073,1.67753960857
391,2012,OAKLAND MILITARY INST COL PREP,Asian,Male,8,1073,0.745573159366
392,2012,OAKLAND MILITARY INST COL PREP,Asian,All,19,1073,1.77073625349
393,2012,OAKLAND MILITARY INST COL PREP,Asian,Female,7,1073,0.652376514445
394,2012,OAKLAND MILITARY INST COL PREP,Asian,All,9,1073,0.838769804287
395,2012,OAKLAND MILITARY INST COL PREP,Asian,Female,6,1073,0.559179869525
396,2012,OAKLAND MILITARY INST COL PREP,Asian,All,7,1073,0.652376514445
397,2012,OAKLAND MILITARY INST COL PREP,Asian,Male,7,1073,0.652376514445
398,2012,OAKLAND MILITARY INST COL PREP,Asian,Female,11,1073,1.02516309413
399,2012,OAKLAND MILITARY INST COL PREP,All,Male,9,1073,0.838769804287
400,2012,OAKLAND MILITARY INST COL PREP,All,Female,15,1073,1.39794967381
401,2012,OAKLAND MILITARY INST COL PREP,All,Female,8,1073,0.745573159366
402,2012,OAKLAND MILITARY INST COL PREP,All,Female,7,1073,0.652376514445
403,2012,OAKLAND MILITARY INST COL PREP,All,All,8,1073,0.745573159366
404,2012,OAKLAND MILITARY INST COL PREP,All,Male,8,1073,0.745573159366
405,2012,OAKLAND MILITARY INST COL PREP,All,Female,12,1073,1.11835973905
406,2012,OAKLAND MILITARY INST COL PREP,All,All,16,1073,1.49114631873
407,2012,OAKLAND MILITARY INST COL PREP,Asian,Male,14,1073,1.30475302889
408,2012,OAKLAND MILITARY INST COL PREP,Asian,Female,20,1073,1.86393289842
409,2012,OAKLAND MILITARY INST COL PREP,Asian,All,25,1073,2.32991612302
410,2012,OAKLAND MILITARY INST COL PREP,Asian,Female,13,1073,1.21155638397
411,2012,OAKLAND MILITARY INST COL PREP,Asian,Female,12,1073,1.11835973905
412,2012,OAKLAND MILITARY INST COL PREP,Asian,All,13,1073,1.21155638397
413,2012,OAKLAND MILITARY INST COL PREP,Asian,Male,13,1073,1.21155638397
414,2012,OAKLAND MILITARY INST COL PREP,Asian,Female,17,1073,1.58434296365
415,2012,OAKLAND MILITARY INST COL PREP,Asian,All,21,1073,1.95712954334
416,2012,OAKLAND MILITARY INST COL PREP,Hispanic/ Latino,Male,8,1073,0.745573159366
417,2012,OAKLAND MILITARY INST COL PREP,Hispanic/ Latino,Female,14,1073,1.30475302889
418,2012,OAKLAND MILITARY INST COL PREP,Hispanic/ Latino,All,19,1073,1.77073625349
419,2012,OAKLAND MILITARY INST COL PREP,Hispanic/ Latino,Female,7,1073,0.652376514445
420,2012,OAKLAND MILITARY INST COL PREP,Hispanic/ Latino,Female,6,1073,0.559179869525
421,2012,OAKLAND MILITARY INST COL PREP,Hispanic/ Latino,All,7,1073,0.652376514445
422,2012,OAKLAND MILITARY INST COL PREP,Hispanic/ Latino,Male,7,1073,0.652376514445
423,2012,OAKLAND MILITARY INST COL PREP,Hispanic/ Latino,Female,11,1073,1.02516309413
424,2012,OAKLAND MILITARY INST COL PREP,Hispanic/ Latino,All,15,1073,1.39794967381
425,2012,OAKLAND MILITARY INST COL PREP,All,Male,17,1073,1.58434296365
426,2012,OAKLAND MILITARY INST COL PREP,All,Female,23,1073,2.14352283318
427,2012,OAKLAND MILITARY INST COL PREP,All,Female,16,1073,1.49114631873
428,2012,OAKLAND MILITARY INST COL PREP,All,Male,16,1073,1.49114631873
429,2012,OAKLAND MILITARY INST COL PREP,All,All,24,1073,2.2367194781
430,2012,OAKLAND SCHOOL FOR THE ARTS,African American,Male,11,1073,1.02516309413
431,2012,OAKLAND SCHOOL FOR THE ARTS,African American,Female,12,1073,1.11835973905
432,2012,OAKLAND SCHOOL FOR THE ARTS,African American,All,17,1073,1.58434296365
433,2012,OAKLAND SCHOOL FOR THE ARTS,African American,All,10,1073,0.931966449208
434,2012,OAKLAND SCHOOL FOR THE ARTS,African American,All,9,1073,0.838769804287
435,2012,OAKLAND SCHOOL FOR THE ARTS,All,Male,16,1073,1.49114631873
436,2012,OAKLAND SCHOOL FOR THE ARTS,All,Female,17,1073,1.58434296365
437,2012,OAKLAND SCHOOL FOR THE ARTS,All,All,22,1073,2.05032618826
438,2012,OAKLAND SCHOOL FOR THE ARTS,All,All,15,1073,1.39794967381
439,2012,OAKLAND SCHOOL FOR THE ARTS,All,All,14,1073,1.30475302889
440,2012,OAKLAND SCHOOL FOR THE ARTS,African American,Male,8,1073,0.745573159366
441,2012,OAKLAND SCHOOL FOR THE ARTS,African American,Female,9,1073,0.838769804287
442,2012,OAKLAND SCHOOL FOR THE ARTS,African American,All,14,1073,1.30475302889
443,2012,OAKLAND SCHOOL FOR THE ARTS,African American,All,7,1073,0.652376514445
444,2012,OAKLAND SCHOOL FOR THE ARTS,African American,All,6,1073,0.559179869525
445,2012,OAKLAND SCHOOL FOR THE ARTS,All,Male,9,1073,0.838769804287
446,2012,OAKLAND SCHOOL FOR THE ARTS,All,Female,10,1073,0.931966449208
447,2012,OAKLAND SCHOOL FOR THE ARTS,All,All,8,1073,0.745573159366
448,2012,OAKLAND SCHOOL FOR THE ARTS,All,All,7,1073,0.652376514445
449,2012,OAKLAND SCHOOL FOR THE ARTS,All,Male,8,1073,0.745573159366
450,2012,OAKLAND SCHOOL FOR THE ARTS,All,Female,9,1073,0.838769804287
451,2012,OAKLAND SCHOOL FOR THE ARTS,All,All,6,1073,0.559179869525
452,2012,OAKLAND TECHNICAL HIGH SCHOOL,Domestic Unknown,Male,51,1073,4.75302889096
453,2012,OAKLAND TECHNICAL HIGH SCHOOL,Domestic Unknown,Female,60,1073,5.59179869525
454,2012,OAKLAND TECHNICAL HIGH SCHOOL,Domestic Unknown,All,108,1073,10.0652376514
455,2012,OAKLAND TECHNICAL HIGH SCHOOL,Domestic Unknown,Male,9,1073,0.838769804287
456,2012,OAKLAND TECHNICAL HIGH SCHOOL,Domestic Unknown,Female,11,1073,1.02516309413
457,2012,OAKLAND TECHNICAL HIGH SCHOOL,Domestic Unknown,All,17,1073,1.58434296365
458,2012,OAKLAND TECHNICAL HIGH SCHOOL,Domestic Unknown,Male,16,1073,1.49114631873
459,2012,OAKLAND TECHNICAL HIGH SCHOOL,Domestic Unknown,Female,30,1073,2.79589934762
460,2012,OAKLAND TECHNICAL HIGH SCHOOL,Domestic Unknown,All,43,1073,4.00745573159
461,2012,OAKLAND TECHNICAL HIGH SCHOOL,Domestic Unknown,Female,10,1073,0.931966449208
462,2012,OAKLAND TECHNICAL HIGH SCHOOL,Domestic Unknown,All,16,1073,1.49114631873
463,2012,OAKLAND TECHNICAL HIGH SCHOOL,Domestic Unknown,Male,7,1073,0.652376514445
464,2012,OAKLAND TECHNICAL HIGH SCHOOL,Domestic Unknown,Female,17,1073,1.58434296365
465,2012,OAKLAND TECHNICAL HIGH SCHOOL,Domestic Unknown,All,21,1073,1.95712954334
466,2012,OAKLAND TECHNICAL HIGH SCHOOL,Domestic Unknown,Female,9,1073,0.838769804287
467,2012,OAKLAND TECHNICAL HIGH SCHOOL,Domestic Unknown,All,13,1073,1.21155638397
468,2012,OAKLAND TECHNICAL HIGH SCHOOL,Domestic Unknown,Male,13,1073,1.21155638397
469,2012,OAKLAND TECHNICAL HIGH SCHOOL,Domestic Unknown,All,27,1073,2.51630941286
470,2012,OAKLAND TECHNICAL HIGH SCHOOL,Domestic Unknown,Male,23,1073,2.14352283318
471,2012,OAKLAND TECHNICAL HIGH SCHOOL,Domestic Unknown,Female,21,1073,1.95712954334
472,2012,OAKLAND TECHNICAL HIGH SCHOOL,Domestic Unknown,All,41,1073,3.82106244175
473,2012,OAKLAND TECHNICAL HIGH SCHOOL,Domestic Unknown,Male,29,1073,2.7027027027
474,2012,OAKLAND TECHNICAL HIGH SCHOOL,Domestic Unknown,Female,38,1073,3.54147250699
475,2012,OAKLAND TECHNICAL HIGH SCHOOL,Domestic Unknown,All,64,1073,5.96458527493
476,2012,OAKLAND TECHNICAL HIGH SCHOOL,White,Male,83,1073,7.73532152842
477,2012,OAKLAND TECHNICAL HIGH SCHOOL,White,Female,92,1073,8.57409133271
478,2012,OAKLAND TECHNICAL HIGH SCHOOL,White,All,140,1073,13.0475302889
479,2012,OAKLAND TECHNICAL HIGH SCHOOL,White,Male,41,1073,3.82106244175
480,2012,OAKLAND TECHNICAL HIGH SCHOOL,White,Female,43,1073,4.00745573159
481,2012,OAKLAND TECHNICAL HIGH SCHOOL,White,All,49,1073,4.56663560112
482,2012,OAKLAND TECHNICAL HIGH SCHOOL,White,Male,48,1073,4.4734389562
483,2012,OAKLAND TECHNICAL HIGH SCHOOL,White,Female,62,1073,5.77819198509
484,2012,OAKLAND TECHNICAL HIGH SCHOOL,White,All,75,1073,6.98974836906
485,2012,OAKLAND TECHNICAL HIGH SCHOOL,White,Female,42,1073,3.91425908667
486,2012,OAKLAND TECHNICAL HIGH SCHOOL,White,All,48,1073,4.4734389562
487,2012,OAKLAND TECHNICAL HIGH SCHOOL,White,Male,39,1073,3.63466915191
488,2012,OAKLAND TECHNICAL HIGH SCHOOL,White,Female,49,1073,4.56663560112
489,2012,OAKLAND TECHNICAL HIGH SCHOOL,White,All,53,1073,4.9394221808
490,2012,OAKLAND TECHNICAL HIGH SCHOOL,White,Female,41,1073,3.82106244175
491,2012,OAKLAND TECHNICAL HIGH SCHOOL,White,All,45,1073,4.19384902144
492,2012,OAKLAND TECHNICAL HIGH SCHOOL,White,Male,45,1073,4.19384902144
493,2012,OAKLAND TECHNICAL HIGH SCHOOL,White,All,59,1073,5.49860205033
494,2012,OAKLAND TECHNICAL HIGH SCHOOL,White,Male,55,1073,5.12581547064
495,2012,OAKLAND TECHNICAL HIGH SCHOOL,White,Female,53,1073,4.9394221808
496,2012,OAKLAND TECHNICAL HIGH SCHOOL,White,All,73,1073,6.80335507922
497,2012,OAKLAND TECHNICAL HIGH SCHOOL,White,Male,61,1073,5.68499534017
498,2012,OAKLAND TECHNICAL HIGH SCHOOL,White,Female,70,1073,6.52376514445
499,2012,OAKLAND TECHNICAL HIGH SCHOOL,White,All,96,1073,8.9468779124
500,2012,OAKLAND TECHNICAL HIGH SCHOOL,Asian,Male,91,1073,8.48089468779
501,2012,OAKLAND TECHNICAL HIGH SCHOOL,Asian,Female,100,1073,9.31966449208
502,2012,OAKLAND TECHNICAL HIGH SCHOOL,Asian,All,148,1073,13.7931034483
503,2012,OAKLAND TECHNICAL HIGH SCHOOL,Asian,Male,49,1073,4.56663560112
504,2012,OAKLAND TECHNICAL HIGH SCHOOL,Asian,Female,51,1073,4.75302889096
505,2012,OAKLAND TECHNICAL HIGH SCHOOL,Asian,All,57,1073,5.31220876048
506,2012,OAKLAND TECHNICAL HIGH SCHOOL,Asian,Male,56,1073,5.21901211556
507,2012,OAKLAND TECHNICAL HIGH SCHOOL,Asian,Female,70,1073,6.52376514445
508,2012,OAKLAND TECHNICAL HIGH SCHOOL,Asian,All,83,1073,7.73532152842
509,2012,OAKLAND TECHNICAL HIGH SCHOOL,Asian,Female,50,1073,4.65983224604
510,2012,OAKLAND TECHNICAL HIGH SCHOOL,Asian,All,56,1073,5.21901211556
511,2012,OAKLAND TECHNICAL HIGH SCHOOL,Asian,Male,47,1073,4.38024231128
512,2012,OAKLAND TECHNICAL HIGH SCHOOL,Asian,Female,57,1073,5.31220876048
513,2012,OAKLAND TECHNICAL HIGH SCHOOL,Asian,All,61,1073,5.68499534017
514,2012,OAKLAND TECHNICAL HIGH SCHOOL,Asian,Female,49,1073,4.56663560112
515,2012,OAKLAND TECHNICAL HIGH SCHOOL,Asian,All,53,1073,4.9394221808
516,2012,OAKLAND TECHNICAL HIGH SCHOOL,Asian,Male,53,1073,4.9394221808
517,2012,OAKLAND TECHNICAL HIGH SCHOOL,Asian,All,67,1073,6.24417520969
518,2012,OAKLAND TECHNICAL HIGH SCHOOL,Asian,Male,63,1073,5.87138863001
519,2012,OAKLAND TECHNICAL HIGH SCHOOL,Asian,Female,61,1073,5.68499534017
520,2012,OAKLAND TECHNICAL HIGH SCHOOL,Asian,All,81,1073,7.54892823858
521,2012,OAKLAND TECHNICAL HIGH SCHOOL,Asian,Male,69,1073,6.43056849953
522,2012,OAKLAND TECHNICAL HIGH SCHOOL,Asian,Female,78,1073,7.26933830382
523,2012,OAKLAND TECHNICAL HIGH SCHOOL,Asian,All,104,1073,9.69245107176
524,2012,OAKLAND TECHNICAL HIGH SCHOOL,Hispanic/ Latino,Male,59,1073,5.49860205033
525,2012,OAKLAND TECHNICAL HIGH SCHOOL,Hispanic/ Latino,Female,68,1073,6.33737185461
526,2012,OAKLAND TECHNICAL HIGH SCHOOL,Hispanic/ Latino,All,116,1073,10.8108108108
527,2012,OAKLAND TECHNICAL HIGH SCHOOL,Hispanic/ Latino,Male,17,1073,1.58434296365
528,2012,OAKLAND TECHNICAL HIGH SCHOOL,Hispanic/ Latino,Female,19,1073,1.77073625349
529,2012,OAKLAND TECHNICAL HIGH SCHOOL,Hispanic/ Latino,All,25,1073,2.32991612302
530,2012,OAKLAND TECHNICAL HIGH SCHOOL,Hispanic/ Latino,Male,24,1073,2.2367194781
531,2012,OAKLAND TECHNICAL HIGH SCHOOL,Hispanic/ Latino,Female,38,1073,3.54147250699
532,2012,OAKLAND TECHNICAL HIGH SCHOOL,Hispanic/ Latino,All,51,1073,4.75302889096
533,2012,OAKLAND TECHNICAL HIGH SCHOOL,Hispanic/ Latino,Female,18,1073,1.67753960857
534,2012,OAKLAND TECHNICAL HIGH SCHOOL,Hispanic/ Latino,All,24,1073,2.2367194781
535,2012,OAKLAND TECHNICAL HIGH SCHOOL,Hispanic/ Latino,Male,15,1073,1.39794967381
536,2012,OAKLAND TECHNICAL HIGH SCHOOL,Hispanic/ Latino,Female,25,1073,2.32991612302
537,2012,OAKLAND TECHNICAL HIGH SCHOOL,Hispanic/ Latino,All,29,1073,2.7027027027
538,2012,OAKLAND TECHNICAL HIGH SCHOOL,Hispanic/ Latino,Female,17,1073,1.58434296365
539,2012,OAKLAND TECHNICAL HIGH SCHOOL,Hispanic/ Latino,All,21,1073,1.95712954334
540,2012,OAKLAND TECHNICAL HIGH SCHOOL,Hispanic/ Latino,Male,21,1073,1.95712954334
541,2012,OAKLAND TECHNICAL HIGH SCHOOL,Hispanic/ Latino,All,35,1073,3.26188257223
542,2012,OAKLAND TECHNICAL HIGH SCHOOL,Hispanic/ Latino,Male,31,1073,2.88909599254
543,2012,OAKLAND TECHNICAL HIGH SCHOOL,Hispanic/ Latino,Female,29,1073,2.7027027027
544,2012,OAKLAND TECHNICAL HIGH SCHOOL,Hispanic/ Latino,All,49,1073,4.56663560112
545,2012,OAKLAND TECHNICAL HIGH SCHOOL,Hispanic/ Latino,Male,37,1073,3.44827586207
546,2012,OAKLAND TECHNICAL HIGH SCHOOL,Hispanic/ Latino,Female,46,1073,4.28704566636
547,2012,OAKLAND TECHNICAL HIGH SCHOOL,Hispanic/ Latino,All,72,1073,6.7101584343
548,2012,OAKLAND TECHNICAL HIGH SCHOOL,African American,Male,61,1073,5.68499534017
549,2012,OAKLAND TECHNICAL HIGH SCHOOL,African American,Female,70,1073,6.52376514445
550,2012,OAKLAND TECHNICAL HIGH SCHOOL,African American,All,118,1073,10.9972041007
551,2012,OAKLAND TECHNICAL HIGH SCHOOL,African American,Male,19,1073,1.77073625349
552,2012,OAKLAND TECHNICAL HIGH SCHOOL,African American,Female,21,1073,1.95712954334
553,2012,OAKLAND TECHNICAL HIGH SCHOOL,African American,All,27,1073,2.51630941286
554,2012,OAKLAND TECHNICAL HIGH SCHOOL,African American,Male,26,1073,2.42311276794
555,2012,OAKLAND TECHNICAL HIGH SCHOOL,African American,Female,40,1073,3.72786579683
556,2012,OAKLAND TECHNICAL HIGH SCHOOL,African American,All,53,1073,4.9394221808
557,2012,OAKLAND TECHNICAL HIGH SCHOOL,African American,Female,20,1073,1.86393289842
558,2012,OAKLAND TECHNICAL HIGH SCHOOL,African American,All,26,1073,2.42311276794
559,2012,OAKLAND TECHNICAL HIGH SCHOOL,African American,Male,17,1073,1.58434296365
560,2012,OAKLAND TECHNICAL HIGH SCHOOL,African American,Female,27,1073,2.51630941286
561,2012,OAKLAND TECHNICAL HIGH SCHOOL,African American,All,31,1073,2.88909599254
562,2012,OAKLAND TECHNICAL HIGH SCHOOL,African American,Female,19,1073,1.77073625349
563,2012,OAKLAND TECHNICAL HIGH SCHOOL,African American,All,23,1073,2.14352283318
564,2012,OAKLAND TECHNICAL HIGH SCHOOL,African American,Male,23,1073,2.14352283318
565,2012,OAKLAND TECHNICAL HIGH SCHOOL,African American,All,37,1073,3.44827586207
566,2012,OAKLAND TECHNICAL HIGH SCHOOL,African American,Male,33,1073,3.07548928239
567,2012,OAKLAND TECHNICAL HIGH SCHOOL,African American,Female,31,1073,2.88909599254
568,2012,OAKLAND TECHNICAL HIGH SCHOOL,African American,All,51,1073,4.75302889096
569,2012,OAKLAND TECHNICAL HIGH SCHOOL,African American,Male,39,1073,3.63466915191
570,2012,OAKLAND TECHNICAL HIGH SCHOOL,African American,Female,48,1073,4.4734389562
571,2012,OAKLAND TECHNICAL HIGH SCHOOL,African American,All,74,1073,6.89655172414
572,2012,OAKLAND TECHNICAL HIGH SCHOOL,All,Male,153,1073,14.2590866729
573,2012,OAKLAND TECHNICAL HIGH SCHOOL,All,Female,162,1073,15.0978564772
574,2012,OAKLAND TECHNICAL HIGH SCHOOL,All,All,210,1073,19.5712954334
575,2012,OAKLAND TECHNICAL HIGH SCHOOL,All,Male,111,1073,10.3448275862
576,2012,OAKLAND TECHNICAL HIGH SCHOOL,All,Female,113,1073,10.531220876
577,2012,OAKLAND TECHNICAL HIGH SCHOOL,All,All,119,1073,11.0904007456
578,2012,OAKLAND TECHNICAL HIGH SCHOOL,All,Male,118,1073,10.9972041007
579,2012,OAKLAND TECHNICAL HIGH SCHOOL,All,Female,132,1073,12.3019571295
580,2012,OAKLAND TECHNICAL HIGH SCHOOL,All,All,145,1073,13.5135135135
581,2012,OAKLAND TECHNICAL HIGH SCHOOL,All,Female,112,1073,10.4380242311
582,2012,OAKLAND TECHNICAL HIGH SCHOOL,All,All,118,1073,10.9972041007
583,2012,OAKLAND TECHNICAL HIGH SCHOOL,All,Male,109,1073,10.1584342964
584,2012,OAKLAND TECHNICAL HIGH SCHOOL,All,Female,119,1073,11.0904007456
585,2012,OAKLAND TECHNICAL HIGH SCHOOL,All,All,123,1073,11.4631873253
586,2012,OAKLAND TECHNICAL HIGH SCHOOL,All,Female,111,1073,10.3448275862
587,2012,OAKLAND TECHNICAL HIGH SCHOOL,All,All,115,1073,10.7176141659
588,2012,OAKLAND TECHNICAL HIGH SCHOOL,All,Male,115,1073,10.7176141659
589,2012,OAKLAND TECHNICAL HIGH SCHOOL,All,All,129,1073,12.0223671948
590,2012,OAKLAND TECHNICAL HIGH SCHOOL,All,Male,125,1073,11.6495806151
591,2012,OAKLAND TECHNICAL HIGH SCHOOL,All,Female,123,1073,11.4631873253
592,2012,OAKLAND TECHNICAL HIGH SCHOOL,All,All,143,1073,13.3271202237
593,2012,OAKLAND TECHNICAL HIGH SCHOOL,All,Male,131,1073,12.2087604846
594,2012,OAKLAND TECHNICAL HIGH SCHOOL,All,Female,140,1073,13.0475302889
595,2012,OAKLAND TECHNICAL HIGH SCHOOL,All,All,166,1073,15.4706430568
596,2012,OAKLAND TECHNICAL HIGH SCHOOL,White,Male,52,1073,4.84622553588
597,2012,OAKLAND TECHNICAL HIGH SCHOOL,White,Female,61,1073,5.68499534017
598,2012,OAKLAND TECHNICAL HIGH SCHOOL,White,All,109,1073,10.1584342964
599,2012,OAKLAND TECHNICAL HIGH SCHOOL,White,Male,10,1073,0.931966449208
600,2012,OAKLAND TECHNICAL HIGH SCHOOL,White,Female,12,1073,1.11835973905
601,2012,OAKLAND TECHNICAL HIGH SCHOOL,White,All,18,1073,1.67753960857
602,2012,OAKLAND TECHNICAL HIGH SCHOOL,White,Male,17,1073,1.58434296365
603,2012,OAKLAND TECHNICAL HIGH SCHOOL,White,Female,31,1073,2.88909599254
604,2012,OAKLAND TECHNICAL HIGH SCHOOL,White,All,44,1073,4.10065237651
605,2012,OAKLAND TECHNICAL HIGH SCHOOL,White,Female,11,1073,1.02516309413
606,2012,OAKLAND TECHNICAL HIGH SCHOOL,White,All,17,1073,1.58434296365
607,2012,OAKLAND TECHNICAL HIGH SCHOOL,White,Male,8,1073,0.745573159366
608,2012,OAKLAND TECHNICAL HIGH SCHOOL,White,Female,18,1073,1.67753960857
609,2012,OAKLAND TECHNICAL HIGH SCHOOL,White,All,22,1073,2.05032618826
610,2012,OAKLAND TECHNICAL HIGH SCHOOL,White,Female,10,1073,0.931966449208
611,2012,OAKLAND TECHNICAL HIGH SCHOOL,White,All,14,1073,1.30475302889
612,2012,OAKLAND TECHNICAL HIGH SCHOOL,White,Male,14,1073,1.30475302889
613,2012,OAKLAND TECHNICAL HIGH SCHOOL,White,All,28,1073,2.60950605778
614,2012,OAKLAND TECHNICAL HIGH SCHOOL,White,Male,24,1073,2.2367194781
615,2012,OAKLAND TECHNICAL HIGH SCHOOL,White,Female,22,1073,2.05032618826
616,2012,OAKLAND TECHNICAL HIGH SCHOOL,White,All,42,1073,3.91425908667
617,2012,OAKLAND TECHNICAL HIGH SCHOOL,White,Male,30,1073,2.79589934762
618,2012,OAKLAND TECHNICAL HIGH SCHOOL,White,Female,39,1073,3.63466915191
619,2012,OAKLAND TECHNICAL HIGH SCHOOL,White,All,65,1073,6.05778191985
620,2012,OAKLAND TECHNICAL HIGH SCHOOL,Asian,Male,55,1073,5.12581547064
621,2012,OAKLAND TECHNICAL HIGH SCHOOL,Asian,Female,64,1073,5.96458527493
622,2012,OAKLAND TECHNICAL HIGH SCHOOL,Asian,All,112,1073,10.4380242311
623,2012,OAKLAND TECHNICAL HIGH SCHOOL,Asian,Male,13,1073,1.21155638397
624,2012,OAKLAND TECHNICAL HIGH SCHOOL,Asian,Female,15,1073,1.39794967381
625,2012,OAKLAND TECHNICAL HIGH SCHOOL,Asian,All,21,1073,1.95712954334
626,2012,OAKLAND TECHNICAL HIGH SCHOOL,Asian,Male,20,1073,1.86393289842
627,2012,OAKLAND TECHNICAL HIGH SCHOOL,Asian,Female,34,1073,3.16868592731
628,2012,OAKLAND TECHNICAL HIGH SCHOOL,Asian,All,47,1073,4.38024231128
629,2012,OAKLAND TECHNICAL HIGH SCHOOL,Asian,Female,14,1073,1.30475302889
630,2012,OAKLAND TECHNICAL HIGH SCHOOL,Asian,All,20,1073,1.86393289842
631,2012,OAKLAND TECHNICAL HIGH SCHOOL,Asian,Male,11,1073,1.02516309413
632,2012,OAKLAND TECHNICAL HIGH SCHOOL,Asian,Female,21,1073,1.95712954334
633,2012,OAKLAND TECHNICAL HIGH SCHOOL,Asian,All,25,1073,2.32991612302
634,2012,OAKLAND TECHNICAL HIGH SCHOOL,Asian,Female,13,1073,1.21155638397
635,2012,OAKLAND TECHNICAL HIGH SCHOOL,Asian,All,17,1073,1.58434296365
636,2012,OAKLAND TECHNICAL HIGH SCHOOL,Asian,Male,17,1073,1.58434296365
