Calculation1,City,Count,County/State/ Territory,Gender,School,Pivot Field Values
SAN MARCOS HIGH SCHOOL53272,Santa Barbara,Adm,Santa Barbara,All,SAN MARCOS HIGH SCHOOL,69
SAN MARCOS HIGH SCHOOL53272,Santa Barbara,App,Santa Barbara,All,SAN MARCOS HIGH SCHOOL,155
SAN MARIN HIGH SCHOOL52172,Novato,Enr,Marin,Male,SAN MARIN HIGH SCHOOL,13
SAN MARIN HIGH SCHOOL52172,Novato,Adm,Marin,Male,SAN MARIN HIGH SCHOOL,21
SAN MARIN HIGH SCHOOL52172,Novato,App,Marin,Male,SAN MARIN HIGH SCHOOL,31
SAN MARIN HIGH SCHOOL52172,Novato,Enr,Marin,Female,SAN MARIN HIGH SCHOOL,8
SAN MARIN HIGH SCHOOL52172,Novato,Adm,Marin,Female,SAN MARIN HIGH SCHOOL,21
SAN MARIN HIGH SCHOOL52172,Novato,App,Marin,Female,SAN MARIN HIGH SCHOOL,34
SAN MARIN HIGH SCHOOL52172,Novato,Enr,Marin,All,SAN MARIN HIGH SCHOOL,21
SAN MARIN HIGH SCHOOL52172,Novato,Adm,Marin,All,SAN MARIN HIGH SCHOOL,42
SAN MARIN HIGH SCHOOL52172,Novato,App,Marin,All,SAN MARIN HIGH SCHOOL,65
SAN MARINO HIGH SCHOOL53158,San Marino,Enr,Los Angeles,Male,SAN MARINO HIGH SCHOOL,29
SAN MARINO HIGH SCHOOL53158,San Marino,Adm,Los Angeles,Male,SAN MARINO HIGH SCHOOL,70
SAN MARINO HIGH SCHOOL53158,San Marino,App,Los Angeles,Male,SAN MARINO HIGH SCHOOL,107
SAN MARINO HIGH SCHOOL53158,San Marino,Enr,Los Angeles,Female,SAN MARINO HIGH SCHOOL,17
SAN MARINO HIGH SCHOOL53158,San Marino,Adm,Los Angeles,Female,SAN MARINO HIGH SCHOOL,51
SAN MARINO HIGH SCHOOL53158,San Marino,App,Los Angeles,Female,SAN MARINO HIGH SCHOOL,80
SAN MARINO HIGH SCHOOL53158,San Marino,Enr,Los Angeles,All,SAN MARINO HIGH SCHOOL,46
SAN MARINO HIGH SCHOOL53158,San Marino,Adm,Los Angeles,All,SAN MARINO HIGH SCHOOL,121
SAN MARINO HIGH SCHOOL53158,San Marino,App,Los Angeles,All,SAN MARINO HIGH SCHOOL,187
SAN MATEO HIGH SCHOOL53175,San Mateo,Enr,San Mateo,Male,SAN MATEO HIGH SCHOOL,11
SAN MATEO HIGH SCHOOL53175,San Mateo,Adm,San Mateo,Male,SAN MATEO HIGH SCHOOL,35
SAN MATEO HIGH SCHOOL53175,San Mateo,App,San Mateo,Male,SAN MATEO HIGH SCHOOL,57
SAN MATEO HIGH SCHOOL53175,San Mateo,Enr,San Mateo,Female,SAN MATEO HIGH SCHOOL,31
SAN MATEO HIGH SCHOOL53175,San Mateo,Adm,San Mateo,Female,SAN MATEO HIGH SCHOOL,59
SAN MATEO HIGH SCHOOL53175,San Mateo,App,San Mateo,Female,SAN MATEO HIGH SCHOOL,87
SAN MATEO HIGH SCHOOL53175,San Mateo,Enr,San Mateo,All,SAN MATEO HIGH SCHOOL,42
SAN MATEO HIGH SCHOOL53175,San Mateo,Adm,San Mateo,All,SAN MATEO HIGH SCHOOL,94
SAN MATEO HIGH SCHOOL53175,San Mateo,App,San Mateo,All,SAN MATEO HIGH SCHOOL,144
SAN PASQUAL HIGH SCHOOL50884,Escondido,Enr,San Diego,Male,SAN PASQUAL HIGH SCHOOL,12
SAN PASQUAL HIGH SCHOOL50884,Escondido,Adm,San Diego,Male,SAN PASQUAL HIGH SCHOOL,33
SAN PASQUAL HIGH SCHOOL50884,Escondido,App,San Diego,Male,SAN PASQUAL HIGH SCHOOL,46
SAN PASQUAL HIGH SCHOOL50884,Escondido,Enr,San Diego,Female,SAN PASQUAL HIGH SCHOOL,26
SAN PASQUAL HIGH SCHOOL50884,Escondido,Adm,San Diego,Female,SAN PASQUAL HIGH SCHOOL,42
SAN PASQUAL HIGH SCHOOL50884,Escondido,App,San Diego,Female,SAN PASQUAL HIGH SCHOOL,64
SAN PASQUAL HIGH SCHOOL50884,Escondido,Enr,San Diego,All,SAN PASQUAL HIGH SCHOOL,38
SAN PASQUAL HIGH SCHOOL50884,Escondido,Adm,San Diego,All,SAN PASQUAL HIGH SCHOOL,75
SAN PASQUAL HIGH SCHOOL50884,Escondido,App,San Diego,All,SAN PASQUAL HIGH SCHOOL,112
SAN PEDRO HIGH SCHOOL53195,San Pedro,Enr,Los Angeles,Male,SAN PEDRO HIGH SCHOOL,13
SAN PEDRO HIGH SCHOOL53195,San Pedro,Adm,Los Angeles,Male,SAN PEDRO HIGH SCHOOL,28
SAN PEDRO HIGH SCHOOL53195,San Pedro,App,Los Angeles,Male,SAN PEDRO HIGH SCHOOL,53
SAN PEDRO HIGH SCHOOL53195,San Pedro,Enr,Los Angeles,Female,SAN PEDRO HIGH SCHOOL,18
SAN PEDRO HIGH SCHOOL53195,San Pedro,Adm,Los Angeles,Female,SAN PEDRO HIGH SCHOOL,40
SAN PEDRO HIGH SCHOOL53195,San Pedro,App,Los Angeles,Female,SAN PEDRO HIGH SCHOOL,69
SAN PEDRO HIGH SCHOOL53195,San Pedro,Enr,Los Angeles,All,SAN PEDRO HIGH SCHOOL,31
SAN PEDRO HIGH SCHOOL53195,San Pedro,Adm,Los Angeles,All,SAN PEDRO HIGH SCHOOL,68
SAN PEDRO HIGH SCHOOL53195,San Pedro,App,Los Angeles,All,SAN PEDRO HIGH SCHOOL,122
SAN RAFAEL HIGH SCHOOL53222,San Rafael,Enr,Marin,Male,SAN RAFAEL HIGH SCHOOL,9
SAN RAFAEL HIGH SCHOOL53222,San Rafael,Adm,Marin,Male,SAN RAFAEL HIGH SCHOOL,14
SAN RAFAEL HIGH SCHOOL53222,San Rafael,App,Marin,Male,SAN RAFAEL HIGH SCHOOL,32
SAN RAFAEL HIGH SCHOOL53222,San Rafael,Enr,Marin,Female,SAN RAFAEL HIGH SCHOOL,13
SAN RAFAEL HIGH SCHOOL53222,San Rafael,Adm,Marin,Female,SAN RAFAEL HIGH SCHOOL,29
SAN RAFAEL HIGH SCHOOL53222,San Rafael,App,Marin,Female,SAN RAFAEL HIGH SCHOOL,47
SAN RAFAEL HIGH SCHOOL53222,San Rafael,Enr,Marin,All,SAN RAFAEL HIGH SCHOOL,22
SAN RAFAEL HIGH SCHOOL53222,San Rafael,Adm,Marin,All,SAN RAFAEL HIGH SCHOOL,43
SAN RAFAEL HIGH SCHOOL53222,San Rafael,App,Marin,All,SAN RAFAEL HIGH SCHOOL,79
SAN RAMON VALLEY HIGH SCHOOL50725,Danville,Enr,Contra Costa,Male,SAN RAMON VALLEY HIGH SCHOOL,21
SAN RAMON VALLEY HIGH SCHOOL50725,Danville,Adm,Contra Costa,Male,SAN RAMON VALLEY HIGH SCHOOL,41
SAN RAMON VALLEY HIGH SCHOOL50725,Danville,App,Contra Costa,Male,SAN RAMON VALLEY HIGH SCHOOL,86
SAN RAMON VALLEY HIGH SCHOOL50725,Danville,Enr,Contra Costa,Female,SAN RAMON VALLEY HIGH SCHOOL,26
SAN RAMON VALLEY HIGH SCHOOL50725,Danville,Adm,Contra Costa,Female,SAN RAMON VALLEY HIGH SCHOOL,59
SAN RAMON VALLEY HIGH SCHOOL50725,Danville,App,Contra Costa,Female,SAN RAMON VALLEY HIGH SCHOOL,106
SAN RAMON VALLEY HIGH SCHOOL50725,Danville,Enr,Contra Costa,All,SAN RAMON VALLEY HIGH SCHOOL,47
SAN RAMON VALLEY HIGH SCHOOL50725,Danville,Adm,Contra Costa,All,SAN RAMON VALLEY HIGH SCHOOL,100
SAN RAMON VALLEY HIGH SCHOOL50725,Danville,App,Contra Costa,All,SAN RAMON VALLEY HIGH SCHOOL,196
SAN YSIDRO HIGH SCHOOL53628,San Diego,Enr,San Diego,Male,SAN YSIDRO HIGH SCHOOL,12
SAN YSIDRO HIGH SCHOOL53628,San Diego,Adm,San Diego,Male,SAN YSIDRO HIGH SCHOOL,21
SAN YSIDRO HIGH SCHOOL53628,San Diego,App,San Diego,Male,SAN YSIDRO HIGH SCHOOL,57
SAN YSIDRO HIGH SCHOOL53628,San Diego,Enr,San Diego,Female,SAN YSIDRO HIGH SCHOOL,16
SAN YSIDRO HIGH SCHOOL53628,San Diego,Adm,San Diego,Female,SAN YSIDRO HIGH SCHOOL,29
SAN YSIDRO HIGH SCHOOL53628,San Diego,App,San Diego,Female,SAN YSIDRO HIGH SCHOOL,66
SAN YSIDRO HIGH SCHOOL53628,San Diego,Enr,San Diego,All,SAN YSIDRO HIGH SCHOOL,28
SAN YSIDRO HIGH SCHOOL53628,San Diego,Adm,San Diego,All,SAN YSIDRO HIGH SCHOOL,50
SAN YSIDRO HIGH SCHOOL53628,San Diego,App,San Diego,All,SAN YSIDRO HIGH SCHOOL,123
SANGER HIGH SCHOOL53065,Sanger,Enr,Fresno,Male,SANGER HIGH SCHOOL,7
SANGER HIGH SCHOOL53065,Sanger,Adm,Fresno,Male,SANGER HIGH SCHOOL,13
SANGER HIGH SCHOOL53065,Sanger,App,Fresno,Male,SANGER HIGH SCHOOL,22
SANGER HIGH SCHOOL53065,Sanger,Enr,Fresno,Female,SANGER HIGH SCHOOL,17
SANGER HIGH SCHOOL53065,Sanger,Adm,Fresno,Female,SANGER HIGH SCHOOL,35
SANGER HIGH SCHOOL53065,Sanger,App,Fresno,Female,SANGER HIGH SCHOOL,46
SANGER HIGH SCHOOL53065,Sanger,Enr,Fresno,All,SANGER HIGH SCHOOL,24
SANGER HIGH SCHOOL53065,Sanger,Adm,Fresno,All,SANGER HIGH SCHOOL,48
SANGER HIGH SCHOOL53065,Sanger,App,Fresno,All,SANGER HIGH SCHOOL,68
SANTA ANA HIGH SCHOOL53235,Santa Ana,Enr,Orange,Male,SANTA ANA HIGH SCHOOL,7
SANTA ANA HIGH SCHOOL53235,Santa Ana,Adm,Orange,Male,SANTA ANA HIGH SCHOOL,19
SANTA ANA HIGH SCHOOL53235,Santa Ana,App,Orange,Male,SANTA ANA HIGH SCHOOL,37
SANTA ANA HIGH SCHOOL53235,Santa Ana,Enr,Orange,Female,SANTA ANA HIGH SCHOOL,9
SANTA ANA HIGH SCHOOL53235,Santa Ana,Adm,Orange,Female,SANTA ANA HIGH SCHOOL,32
SANTA ANA HIGH SCHOOL53235,Santa Ana,App,Orange,Female,SANTA ANA HIGH SCHOOL,66
SANTA ANA HIGH SCHOOL53235,Santa Ana,Enr,Orange,All,SANTA ANA HIGH SCHOOL,16
SANTA ANA HIGH SCHOOL53235,Santa Ana,Adm,Orange,All,SANTA ANA HIGH SCHOOL,51
SANTA ANA HIGH SCHOOL53235,Santa Ana,App,Orange,All,SANTA ANA HIGH SCHOOL,103
SANTA BARBARA SENIOR HIGH SCHO53275,Santa Barbara,Enr,Santa Barbara,Male,SANTA BARBARA SENIOR HIGH SCHO,15
SANTA BARBARA SENIOR HIGH SCHO53275,Santa Barbara,Adm,Santa Barbara,Male,SANTA BARBARA SENIOR HIGH SCHO,39
SANTA BARBARA SENIOR HIGH SCHO53275,Santa Barbara,App,Santa Barbara,Male,SANTA BARBARA SENIOR HIGH SCHO,73
SANTA BARBARA SENIOR HIGH SCHO53275,Santa Barbara,Enr,Santa Barbara,Female,SANTA BARBARA SENIOR HIGH SCHO,15
SANTA BARBARA SENIOR HIGH SCHO53275,Santa Barbara,Adm,Santa Barbara,Female,SANTA BARBARA SENIOR HIGH SCHO,49
SANTA BARBARA SENIOR HIGH SCHO53275,Santa Barbara,App,Santa Barbara,Female,SANTA BARBARA SENIOR HIGH SCHO,86
SANTA BARBARA SENIOR HIGH SCHO53275,Santa Barbara,Enr,Santa Barbara,All,SANTA BARBARA SENIOR HIGH SCHO,30
SANTA BARBARA SENIOR HIGH SCHO53275,Santa Barbara,Adm,Santa Barbara,All,SANTA BARBARA SENIOR HIGH SCHO,88
SANTA BARBARA SENIOR HIGH SCHO53275,Santa Barbara,App,Santa Barbara,All,SANTA BARBARA SENIOR HIGH SCHO,159
SANTA CLARA HIGH SCHOOL53280,Santa Clara,Enr,Santa Clara,Male,SANTA CLARA HIGH SCHOOL,18
SANTA CLARA HIGH SCHOOL53280,Santa Clara,Adm,Santa Clara,Male,SANTA CLARA HIGH SCHOOL,27
SANTA CLARA HIGH SCHOOL53280,Santa Clara,App,Santa Clara,Male,SANTA CLARA HIGH SCHOOL,48
SANTA CLARA HIGH SCHOOL53280,Santa Clara,Enr,Santa Clara,Female,SANTA CLARA HIGH SCHOOL,17
SANTA CLARA HIGH SCHOOL53280,Santa Clara,Adm,Santa Clara,Female,SANTA CLARA HIGH SCHOOL,38
SANTA CLARA HIGH SCHOOL53280,Santa Clara,App,Santa Clara,Female,SANTA CLARA HIGH SCHOOL,82
SANTA CLARA HIGH SCHOOL53280,Santa Clara,Enr,Santa Clara,All,SANTA CLARA HIGH SCHOOL,35
SANTA CLARA HIGH SCHOOL53280,Santa Clara,Adm,Santa Clara,All,SANTA CLARA HIGH SCHOOL,65
SANTA CLARA HIGH SCHOOL53280,Santa Clara,App,Santa Clara,All,SANTA CLARA HIGH SCHOOL,131
SANTA CLARITA VALLEY INTL CHARTER50514,Castaic,Adm,Los Angeles,Female,SANTA CLARITA VALLEY INTL CHARTER,5
SANTA CLARITA VALLEY INTL CHARTER50514,Castaic,App,Los Angeles,Female,SANTA CLARITA VALLEY INTL CHARTER,8
SANTA CLARITA VALLEY INTL CHARTER50514,Castaic,Adm,Los Angeles,All,SANTA CLARITA VALLEY INTL CHARTER,7
SANTA CLARITA VALLEY INTL CHARTER50514,Castaic,App,Los Angeles,All,SANTA CLARITA VALLEY INTL CHARTER,10
SANTA CRUZ ALTERNATIVE50446,Santa Cruz,Adm,Santa Cruz,Female,SANTA CRUZ ALTERNATIVE,3
SANTA CRUZ ALTERNATIVE50446,Santa Cruz,App,Santa Cruz,Female,SANTA CRUZ ALTERNATIVE,7
SANTA CRUZ ALTERNATIVE50446,Santa Cruz,Adm,Santa Cruz,All,SANTA CRUZ ALTERNATIVE,4
SANTA CRUZ ALTERNATIVE50446,Santa Cruz,App,Santa Cruz,All,SANTA CRUZ ALTERNATIVE,8
SANTA CRUZ HIGH SCHOOL53297,Santa Cruz,Enr,Santa Cruz,Male,SANTA CRUZ HIGH SCHOOL,5
SANTA CRUZ HIGH SCHOOL53297,Santa Cruz,Adm,Santa Cruz,Male,SANTA CRUZ HIGH SCHOOL,11
SANTA CRUZ HIGH SCHOOL53297,Santa Cruz,App,Santa Cruz,Male,SANTA CRUZ HIGH SCHOOL,32
SANTA CRUZ HIGH SCHOOL53297,Santa Cruz,Enr,Santa Cruz,Female,SANTA CRUZ HIGH SCHOOL,15
SANTA CRUZ HIGH SCHOOL53297,Santa Cruz,Adm,Santa Cruz,Female,SANTA CRUZ HIGH SCHOOL,32
SANTA CRUZ HIGH SCHOOL53297,Santa Cruz,App,Santa Cruz,Female,SANTA CRUZ HIGH SCHOOL,52
SANTA CRUZ HIGH SCHOOL53297,Santa Cruz,Enr,Santa Cruz,All,SANTA CRUZ HIGH SCHOOL,20
SANTA CRUZ HIGH SCHOOL53297,Santa Cruz,Adm,Santa Cruz,All,SANTA CRUZ HIGH SCHOOL,43
SANTA CRUZ HIGH SCHOOL53297,Santa Cruz,App,Santa Cruz,All,SANTA CRUZ HIGH SCHOOL,84
SANTA FE HIGH SCHOOL53300,Santa Fe Springs,Enr,Los Angeles,Male,SANTA FE HIGH SCHOOL,11
SANTA FE HIGH SCHOOL53300,Santa Fe Springs,Adm,Los Angeles,Male,SANTA FE HIGH SCHOOL,26
SANTA FE HIGH SCHOOL53300,Santa Fe Springs,App,Los Angeles,Male,SANTA FE HIGH SCHOOL,63
SANTA FE HIGH SCHOOL53300,Santa Fe Springs,Enr,Los Angeles,Female,SANTA FE HIGH SCHOOL,13
SANTA FE HIGH SCHOOL53300,Santa Fe Springs,Adm,Los Angeles,Female,SANTA FE HIGH SCHOOL,36
SANTA FE HIGH SCHOOL53300,Santa Fe Springs,App,Los Angeles,Female,SANTA FE HIGH SCHOOL,70
SANTA FE HIGH SCHOOL53300,Santa Fe Springs,Enr,Los Angeles,All,SANTA FE HIGH SCHOOL,24
SANTA FE HIGH SCHOOL53300,Santa Fe Springs,Adm,Los Angeles,All,SANTA FE HIGH SCHOOL,62
SANTA FE HIGH SCHOOL53300,Santa Fe Springs,App,Los Angeles,All,SANTA FE HIGH SCHOOL,133
SANTA MARIA HIGH SCHOOL53305,Santa Maria,Enr,Santa Barbara,Male,SANTA MARIA HIGH SCHOOL,16
SANTA MARIA HIGH SCHOOL53305,Santa Maria,Adm,Santa Barbara,Male,SANTA MARIA HIGH SCHOOL,25
SANTA MARIA HIGH SCHOOL53305,Santa Maria,App,Santa Barbara,Male,SANTA MARIA HIGH SCHOOL,39
SANTA MARIA HIGH SCHOOL53305,Santa Maria,Enr,Santa Barbara,Female,SANTA MARIA HIGH SCHOOL,20
SANTA MARIA HIGH SCHOOL53305,Santa Maria,Adm,Santa Barbara,Female,SANTA MARIA HIGH SCHOOL,35
SANTA MARIA HIGH SCHOOL53305,Santa Maria,App,Santa Barbara,Female,SANTA MARIA HIGH SCHOOL,64
SANTA MARIA HIGH SCHOOL53305,Santa Maria,Enr,Santa Barbara,All,SANTA MARIA HIGH SCHOOL,36
SANTA MARIA HIGH SCHOOL53305,Santa Maria,Adm,Santa Barbara,All,SANTA MARIA HIGH SCHOOL,60
SANTA MARIA HIGH SCHOOL53305,Santa Maria,App,Santa Barbara,All,SANTA MARIA HIGH SCHOOL,103
SANTA MONICA HIGH SCHOOL53320,Santa Monica,Enr,Los Angeles,Unknown,SANTA MONICA HIGH SCHOOL,3
SANTA MONICA HIGH SCHOOL53320,Santa Monica,Adm,Los Angeles,Unknown,SANTA MONICA HIGH SCHOOL,5
SANTA MONICA HIGH SCHOOL53320,Santa Monica,App,Los Angeles,Unknown,SANTA MONICA HIGH SCHOOL,5
SANTA MONICA HIGH SCHOOL53320,Santa Monica,Enr,Los Angeles,Male,SANTA MONICA HIGH SCHOOL,45
SANTA MONICA HIGH SCHOOL53320,Santa Monica,Adm,Los Angeles,Male,SANTA MONICA HIGH SCHOOL,87
SANTA MONICA HIGH SCHOOL53320,Santa Monica,App,Los Angeles,Male,SANTA MONICA HIGH SCHOOL,143
SANTA MONICA HIGH SCHOOL53320,Santa Monica,Enr,Los Angeles,Female,SANTA MONICA HIGH SCHOOL,57
SANTA MONICA HIGH SCHOOL53320,Santa Monica,Adm,Los Angeles,Female,SANTA MONICA HIGH SCHOOL,114
SANTA MONICA HIGH SCHOOL53320,Santa Monica,App,Los Angeles,Female,SANTA MONICA HIGH SCHOOL,184
SANTA MONICA HIGH SCHOOL53320,Santa Monica,Enr,Los Angeles,All,SANTA MONICA HIGH SCHOOL,105
SANTA MONICA HIGH SCHOOL53320,Santa Monica,Adm,Los Angeles,All,SANTA MONICA HIGH SCHOOL,206
SANTA MONICA HIGH SCHOOL53320,Santa Monica,App,Los Angeles,All,SANTA MONICA HIGH SCHOOL,332
SANTA PAULA HIGH SCHOOL53325,Santa Paula,Enr,Ventura,Male,SANTA PAULA HIGH SCHOOL,16
SANTA PAULA HIGH SCHOOL53325,Santa Paula,Adm,Ventura,Male,SANTA PAULA HIGH SCHOOL,24
SANTA PAULA HIGH SCHOOL53325,Santa Paula,App,Ventura,Male,SANTA PAULA HIGH SCHOOL,43
SANTA PAULA HIGH SCHOOL53325,Santa Paula,Enr,Ventura,Female,SANTA PAULA HIGH SCHOOL,10
SANTA PAULA HIGH SCHOOL53325,Santa Paula,Adm,Ventura,Female,SANTA PAULA HIGH SCHOOL,28
SANTA PAULA HIGH SCHOOL53325,Santa Paula,App,Ventura,Female,SANTA PAULA HIGH SCHOOL,55
SANTA PAULA HIGH SCHOOL53325,Santa Paula,Enr,Ventura,All,SANTA PAULA HIGH SCHOOL,26
SANTA PAULA HIGH SCHOOL53325,Santa Paula,Adm,Ventura,All,SANTA PAULA HIGH SCHOOL,52
SANTA PAULA HIGH SCHOOL53325,Santa Paula,App,Ventura,All,SANTA PAULA HIGH SCHOOL,99
SANTA ROSA ACADEMY54106,Menifee,Adm,Riverside,Male,SANTA ROSA ACADEMY,3
SANTA ROSA ACADEMY54106,Menifee,App,Riverside,Male,SANTA ROSA ACADEMY,6
SANTA ROSA ACADEMY54106,Menifee,Adm,Riverside,Female,SANTA ROSA ACADEMY,4
SANTA ROSA ACADEMY54106,Menifee,App,Riverside,Female,SANTA ROSA ACADEMY,13
SANTA ROSA ACADEMY54106,Menifee,Adm,Riverside,All,SANTA ROSA ACADEMY,7
SANTA ROSA ACADEMY54106,Menifee,App,Riverside,All,SANTA ROSA ACADEMY,19
SANTA ROSA HIGH SCHOOL53330,Santa Rosa,Enr,Sonoma,Male,SANTA ROSA HIGH SCHOOL,8
SANTA ROSA HIGH SCHOOL53330,Santa Rosa,Adm,Sonoma,Male,SANTA ROSA HIGH SCHOOL,11
SANTA ROSA HIGH SCHOOL53330,Santa Rosa,App,Sonoma,Male,SANTA ROSA HIGH SCHOOL,20
SANTA ROSA HIGH SCHOOL53330,Santa Rosa,Enr,Sonoma,Female,SANTA ROSA HIGH SCHOOL,10
SANTA ROSA HIGH SCHOOL53330,Santa Rosa,Adm,Sonoma,Female,SANTA ROSA HIGH SCHOOL,19
SANTA ROSA HIGH SCHOOL53330,Santa Rosa,App,Sonoma,Female,SANTA ROSA HIGH SCHOOL,34
SANTA ROSA HIGH SCHOOL53330,Santa Rosa,Enr,Sonoma,All,SANTA ROSA HIGH SCHOOL,19
SANTA ROSA HIGH SCHOOL53330,Santa Rosa,Adm,Sonoma,All,SANTA ROSA HIGH SCHOOL,31
SANTA ROSA HIGH SCHOOL53330,Santa Rosa,App,Sonoma,All,SANTA ROSA HIGH SCHOOL,55
SANTA SUSANA HIGH SCHOOL53372,Simi Valley,Enr,Ventura,Male,SANTA SUSANA HIGH SCHOOL,15
SANTA SUSANA HIGH SCHOOL53372,Simi Valley,Adm,Ventura,Male,SANTA SUSANA HIGH SCHOOL,23
SANTA SUSANA HIGH SCHOOL53372,Simi Valley,App,Ventura,Male,SANTA SUSANA HIGH SCHOOL,36
SANTA SUSANA HIGH SCHOOL53372,Simi Valley,Enr,Ventura,Female,SANTA SUSANA HIGH SCHOOL,18
SANTA SUSANA HIGH SCHOOL53372,Simi Valley,Adm,Ventura,Female,SANTA SUSANA HIGH SCHOOL,31
SANTA SUSANA HIGH SCHOOL53372,Simi Valley,App,Ventura,Female,SANTA SUSANA HIGH SCHOOL,48
SANTA SUSANA HIGH SCHOOL53372,Simi Valley,Enr,Ventura,All,SANTA SUSANA HIGH SCHOOL,33
SANTA SUSANA HIGH SCHOOL53372,Simi Valley,Adm,Ventura,All,SANTA SUSANA HIGH SCHOOL,54
SANTA SUSANA HIGH SCHOOL53372,Simi Valley,App,Ventura,All,SANTA SUSANA HIGH SCHOOL,84
SANTA TERESA HIGH SCHOOL53106,San Jose,Enr,Santa Clara,Male,SANTA TERESA HIGH SCHOOL,37
SANTA TERESA HIGH SCHOOL53106,San Jose,Adm,Santa Clara,Male,SANTA TERESA HIGH SCHOOL,50
SANTA TERESA HIGH SCHOOL53106,San Jose,App,Santa Clara,Male,SANTA TERESA HIGH SCHOOL,72
SANTA TERESA HIGH SCHOOL53106,San Jose,Enr,Santa Clara,Female,SANTA TERESA HIGH SCHOOL,26
SANTA TERESA HIGH SCHOOL53106,San Jose,Adm,Santa Clara,Female,SANTA TERESA HIGH SCHOOL,49
SANTA TERESA HIGH SCHOOL53106,San Jose,App,Santa Clara,Female,SANTA TERESA HIGH SCHOOL,86
SANTA TERESA HIGH SCHOOL53106,San Jose,Enr,Santa Clara,All,SANTA TERESA HIGH SCHOOL,63
SANTA TERESA HIGH SCHOOL53106,San Jose,Adm,Santa Clara,All,SANTA TERESA HIGH SCHOOL,100
SANTA TERESA HIGH SCHOOL53106,San Jose,App,Santa Clara,All,SANTA TERESA HIGH SCHOOL,159
SANTA YNEZ VALLEY UNION HS53340,Santa Ynez,Enr,Santa Barbara,Male,SANTA YNEZ VALLEY UNION HS,5
SANTA YNEZ VALLEY UNION HS53340,Santa Ynez,Adm,Santa Barbara,Male,SANTA YNEZ VALLEY UNION HS,13
SANTA YNEZ VALLEY UNION HS53340,Santa Ynez,App,Santa Barbara,Male,SANTA YNEZ VALLEY UNION HS,20
SANTA YNEZ VALLEY UNION HS53340,Santa Ynez,Enr,Santa Barbara,Female,SANTA YNEZ VALLEY UNION HS,7
SANTA YNEZ VALLEY UNION HS53340,Santa Ynez,Adm,Santa Barbara,Female,SANTA YNEZ VALLEY UNION HS,13
SANTA YNEZ VALLEY UNION HS53340,Santa Ynez,App,Santa Barbara,Female,SANTA YNEZ VALLEY UNION HS,27
SANTA YNEZ VALLEY UNION HS53340,Santa Ynez,Enr,Santa Barbara,All,SANTA YNEZ VALLEY UNION HS,12
SANTA YNEZ VALLEY UNION HS53340,Santa Ynez,Adm,Santa Barbara,All,SANTA YNEZ VALLEY UNION HS,27
SANTA YNEZ VALLEY UNION HS53340,Santa Ynez,App,Santa Barbara,All,SANTA YNEZ VALLEY UNION HS,48
SANTANA HIGH SCHOOL53342,Santee,Enr,San Diego,Male,SANTANA HIGH SCHOOL,9
SANTANA HIGH SCHOOL53342,Santee,Adm,San Diego,Male,SANTANA HIGH SCHOOL,15
SANTANA HIGH SCHOOL53342,Santee,App,San Diego,Male,SANTANA HIGH SCHOOL,25
SANTANA HIGH SCHOOL53342,Santee,Enr,San Diego,Female,SANTANA HIGH SCHOOL,5
SANTANA HIGH SCHOOL53342,Santee,Adm,San Diego,Female,SANTANA HIGH SCHOOL,8
SANTANA HIGH SCHOOL53342,Santee,App,San Diego,Female,SANTANA HIGH SCHOOL,16
SANTANA HIGH SCHOOL53342,Santee,Enr,San Diego,All,SANTANA HIGH SCHOOL,14
SANTANA HIGH SCHOOL53342,Santee,Adm,San Diego,All,SANTANA HIGH SCHOOL,23
SANTANA HIGH SCHOOL53342,Santee,App,San Diego,All,SANTANA HIGH SCHOOL,41
SANTEE EDUCATION COMPLEX53974,Los Angeles,Enr,Los Angeles,Male,SANTEE EDUCATION COMPLEX,4
SANTEE EDUCATION COMPLEX53974,Los Angeles,Adm,Los Angeles,Male,SANTEE EDUCATION COMPLEX,11
SANTEE EDUCATION COMPLEX53974,Los Angeles,App,Los Angeles,Male,SANTEE EDUCATION COMPLEX,27
SANTEE EDUCATION COMPLEX53974,Los Angeles,Enr,Los Angeles,Female,SANTEE EDUCATION COMPLEX,15
SANTEE EDUCATION COMPLEX53974,Los Angeles,Adm,Los Angeles,Female,SANTEE EDUCATION COMPLEX,33
SANTEE EDUCATION COMPLEX53974,Los Angeles,App,Los Angeles,Female,SANTEE EDUCATION COMPLEX,61
SANTEE EDUCATION COMPLEX53974,Los Angeles,Enr,Los Angeles,All,SANTEE EDUCATION COMPLEX,19
SANTEE EDUCATION COMPLEX53974,Los Angeles,Adm,Los Angeles,All,SANTEE EDUCATION COMPLEX,44
SANTEE EDUCATION COMPLEX53974,Los Angeles,App,Los Angeles,All,SANTEE EDUCATION COMPLEX,88
SANTIAGO HIGH SCHOOL50692,Corona,Enr,Riverside,Male,SANTIAGO HIGH SCHOOL,64
SANTIAGO HIGH SCHOOL50692,Corona,Adm,Riverside,Male,SANTIAGO HIGH SCHOOL,85
SANTIAGO HIGH SCHOOL50692,Corona,App,Riverside,Male,SANTIAGO HIGH SCHOOL,131
SANTIAGO HIGH SCHOOL50692,Corona,Enr,Riverside,Female,SANTIAGO HIGH SCHOOL,66
SANTIAGO HIGH SCHOOL50692,Corona,Adm,Riverside,Female,SANTIAGO HIGH SCHOOL,108
