,County,Ethnicity,Gender,Campus,GPA,AvgScrRead,AvgScrMath,AvgScrWrit
2641,San Mateo,White,Male,Merced,3.6,520,540,520
2642,San Mateo,White,Male,Riverside,3.8,520,540,520
2643,San Mateo,White,Male,San Diego,4.4,520,540,520
2644,San Mateo,White,Male,Santa Barbara,4.2,520,540,520
2645,San Mateo,White,Male,Santa Cruz,4.2,520,540,520
2646,San Mateo,White,Male,Universitywide,4.2,520,540,520
2647,San Mateo,White,Female,Berkeley,4.4,520,540,520
2648,San Mateo,White,Female,Davis,4.4,520,540,520
2649,San Mateo,White,Female,Irvine,4.4,520,540,520
2650,San Mateo,White,Female,Los Angeles,4.4,520,540,520
2651,San Mateo,White,Female,Merced,3.6,520,540,520
2652,San Mateo,White,Female,Riverside,3.8,520,540,520
2653,San Mateo,White,Female,San Diego,4.4,520,540,520
2654,San Mateo,White,Female,Santa Barbara,4.2,520,540,520
2655,San Mateo,White,Female,Santa Cruz,4.2,520,540,520
2656,San Mateo,White,Female,Universitywide,4.2,520,540,520
2657,San Mateo,White,All,Berkeley,4.4,520,540,520
2658,San Mateo,White,All,Davis,4.4,520,540,520
2659,San Mateo,White,All,Irvine,4.4,520,540,520
2660,San Mateo,White,All,Los Angeles,4.4,520,540,520
2661,San Mateo,White,All,Merced,3.6,520,540,520
2662,San Mateo,White,All,Riverside,3.8,520,540,520
2663,San Mateo,White,All,San Diego,4.4,520,540,520
2664,San Mateo,White,All,Santa Barbara,4.2,520,540,520
2665,San Mateo,White,All,Santa Cruz,4.2,520,540,520
2666,San Mateo,White,All,Universitywide,4.2,520,540,520
2667,San Mateo,Asian,Male,Berkeley,4.4,520,540,520
2668,San Mateo,Asian,Male,Davis,4.4,520,540,520
2669,San Mateo,Asian,Male,Irvine,4.4,520,540,520
2670,San Mateo,Asian,Male,Los Angeles,4.4,520,540,520
2671,San Mateo,Asian,Male,Merced,3.6,520,540,520
2672,San Mateo,Asian,Male,Riverside,3.8,520,540,520
2673,San Mateo,Asian,Male,San Diego,4.4,520,540,520
2674,San Mateo,Asian,Male,Santa Barbara,4.2,520,540,520
2675,San Mateo,Asian,Male,Santa Cruz,4.2,520,540,520
2676,San Mateo,Asian,Male,Universitywide,4.2,520,540,520
2677,San Mateo,Asian,Female,Berkeley,4.4,520,540,520
2678,San Mateo,Asian,Female,Davis,4.4,520,540,520
2679,San Mateo,Asian,Female,Irvine,4.4,520,540,520
2680,San Mateo,Asian,Female,Los Angeles,4.4,520,540,520
2681,San Mateo,Asian,Female,Merced,3.6,520,540,520
2682,San Mateo,Asian,Female,Riverside,3.8,520,540,520
2683,San Mateo,Asian,Female,San Diego,4.4,520,540,520
2684,San Mateo,Asian,Female,Santa Barbara,4.2,520,540,520
2685,San Mateo,Asian,Female,Santa Cruz,4.2,520,540,520
2686,San Mateo,Asian,Female,Universitywide,4.2,520,540,520
2687,San Mateo,Asian,All,Berkeley,4.4,520,540,520
2688,San Mateo,Asian,All,Davis,4.4,520,540,520
2689,San Mateo,Asian,All,Irvine,4.4,520,540,520
2690,San Mateo,Asian,All,Los Angeles,4.4,520,540,520
2691,San Mateo,Asian,All,Merced,3.6,520,540,520
2692,San Mateo,Asian,All,Riverside,3.8,520,540,520
2693,San Mateo,Asian,All,San Diego,4.4,520,540,520
2694,San Mateo,Asian,All,Santa Barbara,4.2,520,540,520
2695,San Mateo,Asian,All,Santa Cruz,4.2,520,540,520
2696,San Mateo,Asian,All,Universitywide,4.2,520,540,520
2697,San Mateo,Hispanic/ Latino,Male,Berkeley,4.4,520,540,520
2698,San Mateo,Hispanic/ Latino,Male,Davis,4.4,520,540,520
2699,San Mateo,Hispanic/ Latino,Male,Irvine,4.4,520,540,520
2700,San Mateo,Hispanic/ Latino,Male,Los Angeles,4.4,520,540,520
2701,San Mateo,Hispanic/ Latino,Male,Merced,3.6,520,540,520
2702,San Mateo,Hispanic/ Latino,Male,Riverside,3.8,520,540,520
2703,San Mateo,Hispanic/ Latino,Male,San Diego,4.4,520,540,520
2704,San Mateo,Hispanic/ Latino,Male,Santa Barbara,4.2,520,540,520
2705,San Mateo,Hispanic/ Latino,Male,Santa Cruz,4.2,520,540,520
2706,San Mateo,Hispanic/ Latino,Male,Universitywide,4.2,520,540,520
2707,San Mateo,Hispanic/ Latino,Female,Berkeley,4.4,520,540,520
2708,San Mateo,Hispanic/ Latino,Female,Davis,4.4,520,540,520
2709,San Mateo,Hispanic/ Latino,Female,Irvine,4.4,520,540,520
2710,San Mateo,Hispanic/ Latino,Female,Los Angeles,4.4,520,540,520
2711,San Mateo,Hispanic/ Latino,Female,Merced,3.6,520,540,520
2712,San Mateo,Hispanic/ Latino,Female,Riverside,3.8,520,540,520
2713,San Mateo,Hispanic/ Latino,Female,San Diego,4.4,520,540,520
2714,San Mateo,Hispanic/ Latino,Female,Santa Barbara,4.2,520,540,520
2715,San Mateo,Hispanic/ Latino,Female,Santa Cruz,4.2,520,540,520
2716,San Mateo,Hispanic/ Latino,Female,Universitywide,4.2,520,540,520
2717,San Mateo,Hispanic/ Latino,All,Berkeley,4.4,520,540,520
2718,San Mateo,Hispanic/ Latino,All,Davis,4.4,520,540,520
2719,San Mateo,Hispanic/ Latino,All,Irvine,4.4,520,540,520
2720,San Mateo,Hispanic/ Latino,All,Los Angeles,4.4,520,540,520
2721,San Mateo,Hispanic/ Latino,All,Merced,3.6,520,540,520
2722,San Mateo,Hispanic/ Latino,All,Riverside,3.8,520,540,520
2723,San Mateo,Hispanic/ Latino,All,San Diego,4.4,520,540,520
2724,San Mateo,Hispanic/ Latino,All,Santa Barbara,4.2,520,540,520
2725,San Mateo,Hispanic/ Latino,All,Santa Cruz,4.2,520,540,520
2726,San Mateo,Hispanic/ Latino,All,Universitywide,4.2,520,540,520
2727,San Mateo,All,Male,Berkeley,4.4,520,540,520
2728,San Mateo,All,Male,Davis,4.4,520,540,520
2729,San Mateo,All,Male,Irvine,4.4,520,540,520
2730,San Mateo,All,Male,Los Angeles,4.4,520,540,520
2731,San Mateo,All,Male,Merced,3.6,520,540,520
2732,San Mateo,All,Male,Riverside,3.8,520,540,520
2733,San Mateo,All,Male,San Diego,4.4,520,540,520
2734,San Mateo,All,Male,Santa Barbara,4.2,520,540,520
2735,San Mateo,All,Male,Santa Cruz,4.2,520,540,520
2736,San Mateo,All,Male,Universitywide,4.2,520,540,520
2737,San Mateo,All,Female,Berkeley,4.4,520,540,520
2738,San Mateo,All,Female,Davis,4.4,520,540,520
2739,San Mateo,All,Female,Irvine,4.4,520,540,520
2740,San Mateo,All,Female,Los Angeles,4.4,520,540,520
2741,San Mateo,All,Female,Merced,3.6,520,540,520
2742,San Mateo,All,Female,Riverside,3.8,520,540,520
2743,San Mateo,All,Female,San Diego,4.4,520,540,520
2744,San Mateo,All,Female,Santa Barbara,4.2,520,540,520
2745,San Mateo,All,Female,Santa Cruz,4.2,520,540,520
2746,San Mateo,All,Female,Universitywide,4.2,520,540,520
2747,San Mateo,All,All,Berkeley,4.4,520,540,520
2748,San Mateo,All,All,Davis,4.4,520,540,520
2749,San Mateo,All,All,Irvine,4.4,520,540,520
2750,San Mateo,All,All,Los Angeles,4.4,520,540,520
2751,San Mateo,All,All,Merced,3.6,520,540,520
2752,San Mateo,All,All,Riverside,3.8,520,540,520
2753,San Mateo,All,All,San Diego,4.4,520,540,520
2754,San Mateo,All,All,Santa Barbara,4.2,520,540,520
2755,San Mateo,All,All,Santa Cruz,4.2,520,540,520
2756,San Mateo,All,All,Universitywide,4.2,520,540,520
