Calculation1,Campus,City,Count,County/State/ Territory,Fall Term,School,Uad Uc Ethn 6 Cat,Pivot Field Values
OAKLAND TECHNICAL HIGH SCHOOL52240,Universitywide,Oakland,Adm,Alameda,2007,OAKLAND TECHNICAL HIGH SCHOOL,All,72
OAKLAND TECHNICAL HIGH SCHOOL52240,Universitywide,Oakland,App,Alameda,2007,OAKLAND TECHNICAL HIGH SCHOOL,All,85
OAKLAND TECHNICAL HIGH SCHOOL52240,Universitywide,Oakland,Enr,Alameda,2006,OAKLAND TECHNICAL HIGH SCHOOL,Domestic Unknown,3
OAKLAND TECHNICAL HIGH SCHOOL52240,Universitywide,Oakland,Adm,Alameda,2006,OAKLAND TECHNICAL HIGH SCHOOL,Domestic Unknown,3
OAKLAND TECHNICAL HIGH SCHOOL52240,Universitywide,Oakland,Enr,Alameda,2006,OAKLAND TECHNICAL HIGH SCHOOL,White,4
OAKLAND TECHNICAL HIGH SCHOOL52240,Universitywide,Oakland,Adm,Alameda,2006,OAKLAND TECHNICAL HIGH SCHOOL,White,5
OAKLAND TECHNICAL HIGH SCHOOL52240,Universitywide,Oakland,App,Alameda,2006,OAKLAND TECHNICAL HIGH SCHOOL,White,7
OAKLAND TECHNICAL HIGH SCHOOL52240,Universitywide,Oakland,Enr,Alameda,2006,OAKLAND TECHNICAL HIGH SCHOOL,Asian,28
OAKLAND TECHNICAL HIGH SCHOOL52240,Universitywide,Oakland,Adm,Alameda,2006,OAKLAND TECHNICAL HIGH SCHOOL,Asian,32
OAKLAND TECHNICAL HIGH SCHOOL52240,Universitywide,Oakland,App,Alameda,2006,OAKLAND TECHNICAL HIGH SCHOOL,Asian,38
OAKLAND TECHNICAL HIGH SCHOOL52240,Universitywide,Oakland,Enr,Alameda,2006,OAKLAND TECHNICAL HIGH SCHOOL,Hispanic/ Latino,5
OAKLAND TECHNICAL HIGH SCHOOL52240,Universitywide,Oakland,Adm,Alameda,2006,OAKLAND TECHNICAL HIGH SCHOOL,Hispanic/ Latino,6
OAKLAND TECHNICAL HIGH SCHOOL52240,Universitywide,Oakland,App,Alameda,2006,OAKLAND TECHNICAL HIGH SCHOOL,Hispanic/ Latino,6
OAKLAND TECHNICAL HIGH SCHOOL52240,Universitywide,Oakland,Enr,Alameda,2006,OAKLAND TECHNICAL HIGH SCHOOL,African American,10
OAKLAND TECHNICAL HIGH SCHOOL52240,Universitywide,Oakland,Adm,Alameda,2006,OAKLAND TECHNICAL HIGH SCHOOL,African American,13
OAKLAND TECHNICAL HIGH SCHOOL52240,Universitywide,Oakland,App,Alameda,2006,OAKLAND TECHNICAL HIGH SCHOOL,African American,17
OAKLAND TECHNICAL HIGH SCHOOL52240,Universitywide,Oakland,Enr,Alameda,2006,OAKLAND TECHNICAL HIGH SCHOOL,All,50
OAKLAND TECHNICAL HIGH SCHOOL52240,Universitywide,Oakland,Adm,Alameda,2006,OAKLAND TECHNICAL HIGH SCHOOL,All,59
OAKLAND TECHNICAL HIGH SCHOOL52240,Universitywide,Oakland,App,Alameda,2006,OAKLAND TECHNICAL HIGH SCHOOL,All,71
OAKLAND TECHNICAL HIGH SCHOOL52240,Universitywide,Oakland,Enr,Alameda,2005,OAKLAND TECHNICAL HIGH SCHOOL,White,7
OAKLAND TECHNICAL HIGH SCHOOL52240,Universitywide,Oakland,Adm,Alameda,2005,OAKLAND TECHNICAL HIGH SCHOOL,White,16
OAKLAND TECHNICAL HIGH SCHOOL52240,Universitywide,Oakland,App,Alameda,2005,OAKLAND TECHNICAL HIGH SCHOOL,White,16
OAKLAND TECHNICAL HIGH SCHOOL52240,Universitywide,Oakland,Enr,Alameda,2005,OAKLAND TECHNICAL HIGH SCHOOL,Asian,22
OAKLAND TECHNICAL HIGH SCHOOL52240,Universitywide,Oakland,Adm,Alameda,2005,OAKLAND TECHNICAL HIGH SCHOOL,Asian,30
OAKLAND TECHNICAL HIGH SCHOOL52240,Universitywide,Oakland,App,Alameda,2005,OAKLAND TECHNICAL HIGH SCHOOL,Asian,32
OAKLAND TECHNICAL HIGH SCHOOL52240,Universitywide,Oakland,Enr,Alameda,2005,OAKLAND TECHNICAL HIGH SCHOOL,Hispanic/ Latino,3
OAKLAND TECHNICAL HIGH SCHOOL52240,Universitywide,Oakland,Adm,Alameda,2005,OAKLAND TECHNICAL HIGH SCHOOL,Hispanic/ Latino,5
OAKLAND TECHNICAL HIGH SCHOOL52240,Universitywide,Oakland,App,Alameda,2005,OAKLAND TECHNICAL HIGH SCHOOL,Hispanic/ Latino,6
OAKLAND TECHNICAL HIGH SCHOOL52240,Universitywide,Oakland,Enr,Alameda,2005,OAKLAND TECHNICAL HIGH SCHOOL,African American,4
OAKLAND TECHNICAL HIGH SCHOOL52240,Universitywide,Oakland,Adm,Alameda,2005,OAKLAND TECHNICAL HIGH SCHOOL,African American,8
OAKLAND TECHNICAL HIGH SCHOOL52240,Universitywide,Oakland,App,Alameda,2005,OAKLAND TECHNICAL HIGH SCHOOL,African American,15
OAKLAND TECHNICAL HIGH SCHOOL52240,Universitywide,Oakland,Enr,Alameda,2005,OAKLAND TECHNICAL HIGH SCHOOL,All,37
OAKLAND TECHNICAL HIGH SCHOOL52240,Universitywide,Oakland,Adm,Alameda,2005,OAKLAND TECHNICAL HIGH SCHOOL,All,62
OAKLAND TECHNICAL HIGH SCHOOL52240,Universitywide,Oakland,App,Alameda,2005,OAKLAND TECHNICAL HIGH SCHOOL,All,72
OAKLAND TECHNICAL HIGH SCHOOL52240,Universitywide,Oakland,Enr,Alameda,2004,OAKLAND TECHNICAL HIGH SCHOOL,White,6
OAKLAND TECHNICAL HIGH SCHOOL52240,Universitywide,Oakland,Adm,Alameda,2004,OAKLAND TECHNICAL HIGH SCHOOL,White,10
OAKLAND TECHNICAL HIGH SCHOOL52240,Universitywide,Oakland,App,Alameda,2004,OAKLAND TECHNICAL HIGH SCHOOL,White,11
OAKLAND TECHNICAL HIGH SCHOOL52240,Universitywide,Oakland,Enr,Alameda,2004,OAKLAND TECHNICAL HIGH SCHOOL,Asian,25
OAKLAND TECHNICAL HIGH SCHOOL52240,Universitywide,Oakland,Adm,Alameda,2004,OAKLAND TECHNICAL HIGH SCHOOL,Asian,33
OAKLAND TECHNICAL HIGH SCHOOL52240,Universitywide,Oakland,App,Alameda,2004,OAKLAND TECHNICAL HIGH SCHOOL,Asian,38
OAKLAND TECHNICAL HIGH SCHOOL52240,Universitywide,Oakland,Adm,Alameda,2004,OAKLAND TECHNICAL HIGH SCHOOL,Hispanic/ Latino,3
OAKLAND TECHNICAL HIGH SCHOOL52240,Universitywide,Oakland,App,Alameda,2004,OAKLAND TECHNICAL HIGH SCHOOL,Hispanic/ Latino,5
OAKLAND TECHNICAL HIGH SCHOOL52240,Universitywide,Oakland,Enr,Alameda,2004,OAKLAND TECHNICAL HIGH SCHOOL,African American,3
OAKLAND TECHNICAL HIGH SCHOOL52240,Universitywide,Oakland,Adm,Alameda,2004,OAKLAND TECHNICAL HIGH SCHOOL,African American,5
OAKLAND TECHNICAL HIGH SCHOOL52240,Universitywide,Oakland,App,Alameda,2004,OAKLAND TECHNICAL HIGH SCHOOL,African American,13
OAKLAND TECHNICAL HIGH SCHOOL52240,Universitywide,Oakland,Enr,Alameda,2004,OAKLAND TECHNICAL HIGH SCHOOL,All,37
OAKLAND TECHNICAL HIGH SCHOOL52240,Universitywide,Oakland,Adm,Alameda,2004,OAKLAND TECHNICAL HIGH SCHOOL,All,54
OAKLAND TECHNICAL HIGH SCHOOL52240,Universitywide,Oakland,App,Alameda,2004,OAKLAND TECHNICAL HIGH SCHOOL,All,72
OAKLAND TECHNICAL HIGH SCHOOL52240,Universitywide,Oakland,Enr,Alameda,2003,OAKLAND TECHNICAL HIGH SCHOOL,White,5
OAKLAND TECHNICAL HIGH SCHOOL52240,Universitywide,Oakland,Adm,Alameda,2003,OAKLAND TECHNICAL HIGH SCHOOL,White,8
OAKLAND TECHNICAL HIGH SCHOOL52240,Universitywide,Oakland,App,Alameda,2003,OAKLAND TECHNICAL HIGH SCHOOL,White,8
OAKLAND TECHNICAL HIGH SCHOOL52240,Universitywide,Oakland,Enr,Alameda,2003,OAKLAND TECHNICAL HIGH SCHOOL,Asian,21
OAKLAND TECHNICAL HIGH SCHOOL52240,Universitywide,Oakland,Adm,Alameda,2003,OAKLAND TECHNICAL HIGH SCHOOL,Asian,26
OAKLAND TECHNICAL HIGH SCHOOL52240,Universitywide,Oakland,App,Alameda,2003,OAKLAND TECHNICAL HIGH SCHOOL,Asian,29
OAKLAND TECHNICAL HIGH SCHOOL52240,Universitywide,Oakland,Enr,Alameda,2003,OAKLAND TECHNICAL HIGH SCHOOL,Hispanic/ Latino,4
OAKLAND TECHNICAL HIGH SCHOOL52240,Universitywide,Oakland,Adm,Alameda,2003,OAKLAND TECHNICAL HIGH SCHOOL,Hispanic/ Latino,6
OAKLAND TECHNICAL HIGH SCHOOL52240,Universitywide,Oakland,App,Alameda,2003,OAKLAND TECHNICAL HIGH SCHOOL,Hispanic/ Latino,7
OAKLAND TECHNICAL HIGH SCHOOL52240,Universitywide,Oakland,Enr,Alameda,2003,OAKLAND TECHNICAL HIGH SCHOOL,African American,13
OAKLAND TECHNICAL HIGH SCHOOL52240,Universitywide,Oakland,Adm,Alameda,2003,OAKLAND TECHNICAL HIGH SCHOOL,African American,17
OAKLAND TECHNICAL HIGH SCHOOL52240,Universitywide,Oakland,App,Alameda,2003,OAKLAND TECHNICAL HIGH SCHOOL,African American,25
OAKLAND TECHNICAL HIGH SCHOOL52240,Universitywide,Oakland,Enr,Alameda,2003,OAKLAND TECHNICAL HIGH SCHOOL,All,45
OAKLAND TECHNICAL HIGH SCHOOL52240,Universitywide,Oakland,Adm,Alameda,2003,OAKLAND TECHNICAL HIGH SCHOOL,All,62
OAKLAND TECHNICAL HIGH SCHOOL52240,Universitywide,Oakland,App,Alameda,2003,OAKLAND TECHNICAL HIGH SCHOOL,All,75
OAKLAND TECHNICAL HIGH SCHOOL52240,Universitywide,Oakland,Adm,Alameda,2002,OAKLAND TECHNICAL HIGH SCHOOL,Domestic Unknown,3
OAKLAND TECHNICAL HIGH SCHOOL52240,Universitywide,Oakland,Enr,Alameda,2002,OAKLAND TECHNICAL HIGH SCHOOL,White,4
OAKLAND TECHNICAL HIGH SCHOOL52240,Universitywide,Oakland,Adm,Alameda,2002,OAKLAND TECHNICAL HIGH SCHOOL,White,6
OAKLAND TECHNICAL HIGH SCHOOL52240,Universitywide,Oakland,App,Alameda,2002,OAKLAND TECHNICAL HIGH SCHOOL,White,6
OAKLAND TECHNICAL HIGH SCHOOL52240,Universitywide,Oakland,Enr,Alameda,2002,OAKLAND TECHNICAL HIGH SCHOOL,Asian,19
OAKLAND TECHNICAL HIGH SCHOOL52240,Universitywide,Oakland,Adm,Alameda,2002,OAKLAND TECHNICAL HIGH SCHOOL,Asian,21
OAKLAND TECHNICAL HIGH SCHOOL52240,Universitywide,Oakland,App,Alameda,2002,OAKLAND TECHNICAL HIGH SCHOOL,Asian,29
OAKLAND TECHNICAL HIGH SCHOOL52240,Universitywide,Oakland,Enr,Alameda,2002,OAKLAND TECHNICAL HIGH SCHOOL,Hispanic/ Latino,3
OAKLAND TECHNICAL HIGH SCHOOL52240,Universitywide,Oakland,Adm,Alameda,2002,OAKLAND TECHNICAL HIGH SCHOOL,Hispanic/ Latino,5
OAKLAND TECHNICAL HIGH SCHOOL52240,Universitywide,Oakland,App,Alameda,2002,OAKLAND TECHNICAL HIGH SCHOOL,Hispanic/ Latino,8
OAKLAND TECHNICAL HIGH SCHOOL52240,Universitywide,Oakland,Enr,Alameda,2002,OAKLAND TECHNICAL HIGH SCHOOL,African American,5
OAKLAND TECHNICAL HIGH SCHOOL52240,Universitywide,Oakland,Adm,Alameda,2002,OAKLAND TECHNICAL HIGH SCHOOL,African American,7
OAKLAND TECHNICAL HIGH SCHOOL52240,Universitywide,Oakland,App,Alameda,2002,OAKLAND TECHNICAL HIGH SCHOOL,African American,9
OAKLAND TECHNICAL HIGH SCHOOL52240,Universitywide,Oakland,Enr,Alameda,2002,OAKLAND TECHNICAL HIGH SCHOOL,All,33
OAKLAND TECHNICAL HIGH SCHOOL52240,Universitywide,Oakland,Adm,Alameda,2002,OAKLAND TECHNICAL HIGH SCHOOL,All,42
OAKLAND TECHNICAL HIGH SCHOOL52240,Universitywide,Oakland,App,Alameda,2002,OAKLAND TECHNICAL HIGH SCHOOL,All,55
OAKLAND TECHNICAL HIGH SCHOOL52240,Universitywide,Oakland,Enr,Alameda,2001,OAKLAND TECHNICAL HIGH SCHOOL,Domestic Unknown,5
OAKLAND TECHNICAL HIGH SCHOOL52240,Universitywide,Oakland,Adm,Alameda,2001,OAKLAND TECHNICAL HIGH SCHOOL,Domestic Unknown,6
OAKLAND TECHNICAL HIGH SCHOOL52240,Universitywide,Oakland,App,Alameda,2001,OAKLAND TECHNICAL HIGH SCHOOL,Domestic Unknown,9
OAKLAND TECHNICAL HIGH SCHOOL52240,Universitywide,Oakland,Enr,Alameda,2001,OAKLAND TECHNICAL HIGH SCHOOL,White,8
OAKLAND TECHNICAL HIGH SCHOOL52240,Universitywide,Oakland,Adm,Alameda,2001,OAKLAND TECHNICAL HIGH SCHOOL,White,11
OAKLAND TECHNICAL HIGH SCHOOL52240,Universitywide,Oakland,App,Alameda,2001,OAKLAND TECHNICAL HIGH SCHOOL,White,11
OAKLAND TECHNICAL HIGH SCHOOL52240,Universitywide,Oakland,Enr,Alameda,2001,OAKLAND TECHNICAL HIGH SCHOOL,Asian,20
OAKLAND TECHNICAL HIGH SCHOOL52240,Universitywide,Oakland,Adm,Alameda,2001,OAKLAND TECHNICAL HIGH SCHOOL,Asian,27
OAKLAND TECHNICAL HIGH SCHOOL52240,Universitywide,Oakland,App,Alameda,2001,OAKLAND TECHNICAL HIGH SCHOOL,Asian,36
OAKLAND TECHNICAL HIGH SCHOOL52240,Universitywide,Oakland,Enr,Alameda,2001,OAKLAND TECHNICAL HIGH SCHOOL,Hispanic/ Latino,3
OAKLAND TECHNICAL HIGH SCHOOL52240,Universitywide,Oakland,Adm,Alameda,2001,OAKLAND TECHNICAL HIGH SCHOOL,Hispanic/ Latino,6
OAKLAND TECHNICAL HIGH SCHOOL52240,Universitywide,Oakland,App,Alameda,2001,OAKLAND TECHNICAL HIGH SCHOOL,Hispanic/ Latino,7
OAKLAND TECHNICAL HIGH SCHOOL52240,Universitywide,Oakland,Enr,Alameda,2001,OAKLAND TECHNICAL HIGH SCHOOL,African American,4
OAKLAND TECHNICAL HIGH SCHOOL52240,Universitywide,Oakland,Adm,Alameda,2001,OAKLAND TECHNICAL HIGH SCHOOL,African American,6
OAKLAND TECHNICAL HIGH SCHOOL52240,Universitywide,Oakland,App,Alameda,2001,OAKLAND TECHNICAL HIGH SCHOOL,African American,12
OAKLAND TECHNICAL HIGH SCHOOL52240,Universitywide,Oakland,Enr,Alameda,2001,OAKLAND TECHNICAL HIGH SCHOOL,All,40
OAKLAND TECHNICAL HIGH SCHOOL52240,Universitywide,Oakland,Adm,Alameda,2001,OAKLAND TECHNICAL HIGH SCHOOL,All,56
OAKLAND TECHNICAL HIGH SCHOOL52240,Universitywide,Oakland,App,Alameda,2001,OAKLAND TECHNICAL HIGH SCHOOL,All,75
OAKLAND TECHNICAL HIGH SCHOOL52240,Universitywide,Oakland,Enr,Alameda,2000,OAKLAND TECHNICAL HIGH SCHOOL,Asian,21
OAKLAND TECHNICAL HIGH SCHOOL52240,Universitywide,Oakland,Adm,Alameda,2000,OAKLAND TECHNICAL HIGH SCHOOL,Asian,32
OAKLAND TECHNICAL HIGH SCHOOL52240,Universitywide,Oakland,App,Alameda,2000,OAKLAND TECHNICAL HIGH SCHOOL,Asian,40
OAKLAND TECHNICAL HIGH SCHOOL52240,Universitywide,Oakland,Enr,Alameda,2000,OAKLAND TECHNICAL HIGH SCHOOL,Hispanic/ Latino,5
OAKLAND TECHNICAL HIGH SCHOOL52240,Universitywide,Oakland,Adm,Alameda,2000,OAKLAND TECHNICAL HIGH SCHOOL,Hispanic/ Latino,7
OAKLAND TECHNICAL HIGH SCHOOL52240,Universitywide,Oakland,App,Alameda,2000,OAKLAND TECHNICAL HIGH SCHOOL,Hispanic/ Latino,7
OAKLAND TECHNICAL HIGH SCHOOL52240,Universitywide,Oakland,Enr,Alameda,2000,OAKLAND TECHNICAL HIGH SCHOOL,African American,5
OAKLAND TECHNICAL HIGH SCHOOL52240,Universitywide,Oakland,Adm,Alameda,2000,OAKLAND TECHNICAL HIGH SCHOOL,African American,7
OAKLAND TECHNICAL HIGH SCHOOL52240,Universitywide,Oakland,App,Alameda,2000,OAKLAND TECHNICAL HIGH SCHOOL,African American,14
OAKLAND TECHNICAL HIGH SCHOOL52240,Universitywide,Oakland,Enr,Alameda,2000,OAKLAND TECHNICAL HIGH SCHOOL,All,34
OAKLAND TECHNICAL HIGH SCHOOL52240,Universitywide,Oakland,Adm,Alameda,2000,OAKLAND TECHNICAL HIGH SCHOOL,All,53
OAKLAND TECHNICAL HIGH SCHOOL52240,Universitywide,Oakland,App,Alameda,2000,OAKLAND TECHNICAL HIGH SCHOOL,All,68
OAKLAND TECHNICAL HIGH SCHOOL52240,Universitywide,Oakland,App,Alameda,1999,OAKLAND TECHNICAL HIGH SCHOOL,Domestic Unknown,6
OAKLAND TECHNICAL HIGH SCHOOL52240,Universitywide,Oakland,Enr,Alameda,1999,OAKLAND TECHNICAL HIGH SCHOOL,Asian,40
OAKLAND TECHNICAL HIGH SCHOOL52240,Universitywide,Oakland,Adm,Alameda,1999,OAKLAND TECHNICAL HIGH SCHOOL,Asian,54
OAKLAND TECHNICAL HIGH SCHOOL52240,Universitywide,Oakland,App,Alameda,1999,OAKLAND TECHNICAL HIGH SCHOOL,Asian,58
OAKLAND TECHNICAL HIGH SCHOOL52240,Universitywide,Oakland,Enr,Alameda,1999,OAKLAND TECHNICAL HIGH SCHOOL,Hispanic/ Latino,3
OAKLAND TECHNICAL HIGH SCHOOL52240,Universitywide,Oakland,Adm,Alameda,1999,OAKLAND TECHNICAL HIGH SCHOOL,Hispanic/ Latino,4
OAKLAND TECHNICAL HIGH SCHOOL52240,Universitywide,Oakland,Enr,Alameda,1999,OAKLAND TECHNICAL HIGH SCHOOL,African American,4
OAKLAND TECHNICAL HIGH SCHOOL52240,Universitywide,Oakland,Adm,Alameda,1999,OAKLAND TECHNICAL HIGH SCHOOL,African American,11
OAKLAND TECHNICAL HIGH SCHOOL52240,Universitywide,Oakland,App,Alameda,1999,OAKLAND TECHNICAL HIGH SCHOOL,African American,16
OAKLAND TECHNICAL HIGH SCHOOL52240,Universitywide,Oakland,Enr,Alameda,1999,OAKLAND TECHNICAL HIGH SCHOOL,All,49
OAKLAND TECHNICAL HIGH SCHOOL52240,Universitywide,Oakland,Adm,Alameda,1999,OAKLAND TECHNICAL HIGH SCHOOL,All,74
OAKLAND TECHNICAL HIGH SCHOOL52240,Universitywide,Oakland,App,Alameda,1999,OAKLAND TECHNICAL HIGH SCHOOL,All,85
OAKLAND TECHNICAL HIGH SCHOOL52240,Universitywide,Oakland,Adm,Alameda,1998,OAKLAND TECHNICAL HIGH SCHOOL,Domestic Unknown,8
OAKLAND TECHNICAL HIGH SCHOOL52240,Universitywide,Oakland,Adm,Alameda,1998,OAKLAND TECHNICAL HIGH SCHOOL,White,3
OAKLAND TECHNICAL HIGH SCHOOL52240,Universitywide,Oakland,Enr,Alameda,1998,OAKLAND TECHNICAL HIGH SCHOOL,Asian,15
OAKLAND TECHNICAL HIGH SCHOOL52240,Universitywide,Oakland,Adm,Alameda,1998,OAKLAND TECHNICAL HIGH SCHOOL,Asian,30
OAKLAND TECHNICAL HIGH SCHOOL52240,Universitywide,Oakland,App,Alameda,1998,OAKLAND TECHNICAL HIGH SCHOOL,Asian,36
OAKLAND TECHNICAL HIGH SCHOOL52240,Universitywide,Oakland,Enr,Alameda,1998,OAKLAND TECHNICAL HIGH SCHOOL,Hispanic/ Latino,3
OAKLAND TECHNICAL HIGH SCHOOL52240,Universitywide,Oakland,Adm,Alameda,1998,OAKLAND TECHNICAL HIGH SCHOOL,Hispanic/ Latino,5
OAKLAND TECHNICAL HIGH SCHOOL52240,Universitywide,Oakland,App,Alameda,1998,OAKLAND TECHNICAL HIGH SCHOOL,Hispanic/ Latino,7
OAKLAND TECHNICAL HIGH SCHOOL52240,Universitywide,Oakland,Enr,Alameda,1998,OAKLAND TECHNICAL HIGH SCHOOL,African American,5
OAKLAND TECHNICAL HIGH SCHOOL52240,Universitywide,Oakland,Adm,Alameda,1998,OAKLAND TECHNICAL HIGH SCHOOL,African American,9
OAKLAND TECHNICAL HIGH SCHOOL52240,Universitywide,Oakland,App,Alameda,1998,OAKLAND TECHNICAL HIGH SCHOOL,African American,12
OAKLAND TECHNICAL HIGH SCHOOL52240,Universitywide,Oakland,Enr,Alameda,1998,OAKLAND TECHNICAL HIGH SCHOOL,All,30
OAKLAND TECHNICAL HIGH SCHOOL52240,Universitywide,Oakland,Adm,Alameda,1998,OAKLAND TECHNICAL HIGH SCHOOL,All,55
OAKLAND TECHNICAL HIGH SCHOOL52240,Universitywide,Oakland,App,Alameda,1998,OAKLAND TECHNICAL HIGH SCHOOL,All,71
OAKLAND TECHNICAL HIGH SCHOOL52240,Universitywide,Oakland,Adm,Alameda,1997,OAKLAND TECHNICAL HIGH SCHOOL,White,6
OAKLAND TECHNICAL HIGH SCHOOL52240,Universitywide,Oakland,App,Alameda,1997,OAKLAND TECHNICAL HIGH SCHOOL,White,9
OAKLAND TECHNICAL HIGH SCHOOL52240,Universitywide,Oakland,Enr,Alameda,1997,OAKLAND TECHNICAL HIGH SCHOOL,Asian,18
OAKLAND TECHNICAL HIGH SCHOOL52240,Universitywide,Oakland,Adm,Alameda,1997,OAKLAND TECHNICAL HIGH SCHOOL,Asian,34
OAKLAND TECHNICAL HIGH SCHOOL52240,Universitywide,Oakland,App,Alameda,1997,OAKLAND TECHNICAL HIGH SCHOOL,Asian,43
OAKLAND TECHNICAL HIGH SCHOOL52240,Universitywide,Oakland,Enr,Alameda,1997,OAKLAND TECHNICAL HIGH SCHOOL,Hispanic/ Latino,3
OAKLAND TECHNICAL HIGH SCHOOL52240,Universitywide,Oakland,Adm,Alameda,1997,OAKLAND TECHNICAL HIGH SCHOOL,Hispanic/ Latino,5
OAKLAND TECHNICAL HIGH SCHOOL52240,Universitywide,Oakland,App,Alameda,1997,OAKLAND TECHNICAL HIGH SCHOOL,Hispanic/ Latino,5
OAKLAND TECHNICAL HIGH SCHOOL52240,Universitywide,Oakland,Enr,Alameda,1997,OAKLAND TECHNICAL HIGH SCHOOL,African American,4
OAKLAND TECHNICAL HIGH SCHOOL52240,Universitywide,Oakland,Adm,Alameda,1997,OAKLAND TECHNICAL HIGH SCHOOL,African American,7
OAKLAND TECHNICAL HIGH SCHOOL52240,Universitywide,Oakland,App,Alameda,1997,OAKLAND TECHNICAL HIGH SCHOOL,African American,14
OAKLAND TECHNICAL HIGH SCHOOL52240,Universitywide,Oakland,Enr,Alameda,1997,OAKLAND TECHNICAL HIGH SCHOOL,All,29
OAKLAND TECHNICAL HIGH SCHOOL52240,Universitywide,Oakland,Adm,Alameda,1997,OAKLAND TECHNICAL HIGH SCHOOL,All,56
OAKLAND TECHNICAL HIGH SCHOOL52240,Universitywide,Oakland,App,Alameda,1997,OAKLAND TECHNICAL HIGH SCHOOL,All,75
OAKLAND TECHNICAL HIGH SCHOOL52240,Universitywide,Oakland,Enr,Alameda,1996,OAKLAND TECHNICAL HIGH SCHOOL,Asian,10
OAKLAND TECHNICAL HIGH SCHOOL52240,Universitywide,Oakland,Adm,Alameda,1996,OAKLAND TECHNICAL HIGH SCHOOL,Asian,18
OAKLAND TECHNICAL HIGH SCHOOL52240,Universitywide,Oakland,App,Alameda,1996,OAKLAND TECHNICAL HIGH SCHOOL,Asian,22
OAKLAND TECHNICAL HIGH SCHOOL52240,Universitywide,Oakland,Adm,Alameda,1996,OAKLAND TECHNICAL HIGH SCHOOL,Hispanic/ Latino,5
OAKLAND TECHNICAL HIGH SCHOOL52240,Universitywide,Oakland,App,Alameda,1996,OAKLAND TECHNICAL HIGH SCHOOL,Hispanic/ Latino,6
OAKLAND TECHNICAL HIGH SCHOOL52240,Universitywide,Oakland,Enr,Alameda,1996,OAKLAND TECHNICAL HIGH SCHOOL,African American,8
OAKLAND TECHNICAL HIGH SCHOOL52240,Universitywide,Oakland,Adm,Alameda,1996,OAKLAND TECHNICAL HIGH SCHOOL,African American,12
OAKLAND TECHNICAL HIGH SCHOOL52240,Universitywide,Oakland,App,Alameda,1996,OAKLAND TECHNICAL HIGH SCHOOL,African American,17
OAKLAND TECHNICAL HIGH SCHOOL52240,Universitywide,Oakland,Enr,Alameda,1996,OAKLAND TECHNICAL HIGH SCHOOL,All,20
OAKLAND TECHNICAL HIGH SCHOOL52240,Universitywide,Oakland,Adm,Alameda,1996,OAKLAND TECHNICAL HIGH SCHOOL,All,36
OAKLAND TECHNICAL HIGH SCHOOL52240,Universitywide,Oakland,App,Alameda,1996,OAKLAND TECHNICAL HIGH SCHOOL,All,47
OAKLAND TECHNICAL HIGH SCHOOL52240,Universitywide,Oakland,Adm,Alameda,1995,OAKLAND TECHNICAL HIGH SCHOOL,White,4
OAKLAND TECHNICAL HIGH SCHOOL52240,Universitywide,Oakland,App,Alameda,1995,OAKLAND TECHNICAL HIGH SCHOOL,White,5
OAKLAND TECHNICAL HIGH SCHOOL52240,Universitywide,Oakland,Enr,Alameda,1995,OAKLAND TECHNICAL HIGH SCHOOL,Asian,17
OAKLAND TECHNICAL HIGH SCHOOL52240,Universitywide,Oakland,Adm,Alameda,1995,OAKLAND TECHNICAL HIGH SCHOOL,Asian,22
OAKLAND TECHNICAL HIGH SCHOOL52240,Universitywide,Oakland,App,Alameda,1995,OAKLAND TECHNICAL HIGH SCHOOL,Asian,34
OAKLAND TECHNICAL HIGH SCHOOL52240,Universitywide,Oakland,Adm,Alameda,1995,OAKLAND TECHNICAL HIGH SCHOOL,Hispanic/ Latino,3
OAKLAND TECHNICAL HIGH SCHOOL52240,Universitywide,Oakland,App,Alameda,1995,OAKLAND TECHNICAL HIGH SCHOOL,Hispanic/ Latino,5
OAKLAND TECHNICAL HIGH SCHOOL52240,Universitywide,Oakland,Enr,Alameda,1995,OAKLAND TECHNICAL HIGH SCHOOL,African American,7
OAKLAND TECHNICAL HIGH SCHOOL52240,Universitywide,Oakland,Adm,Alameda,1995,OAKLAND TECHNICAL HIGH SCHOOL,African American,10
OAKLAND TECHNICAL HIGH SCHOOL52240,Universitywide,Oakland,App,Alameda,1995,OAKLAND TECHNICAL HIGH SCHOOL,African American,19
OAKLAND TECHNICAL HIGH SCHOOL52240,Universitywide,Oakland,Enr,Alameda,1995,OAKLAND TECHNICAL HIGH SCHOOL,All,28
OAKLAND TECHNICAL HIGH SCHOOL52240,Universitywide,Oakland,Adm,Alameda,1995,OAKLAND TECHNICAL HIGH SCHOOL,All,39
OAKLAND TECHNICAL HIGH SCHOOL52240,Universitywide,Oakland,App,Alameda,1995,OAKLAND TECHNICAL HIGH SCHOOL,All,63
OAKLAND TECHNICAL HIGH SCHOOL52240,Universitywide,Oakland,App,Alameda,1994,OAKLAND TECHNICAL HIGH SCHOOL,Domestic Unknown,7
OAKLAND TECHNICAL HIGH SCHOOL52240,Universitywide,Oakland,Enr,Alameda,1994,OAKLAND TECHNICAL HIGH SCHOOL,Asian,19
OAKLAND TECHNICAL HIGH SCHOOL52240,Universitywide,Oakland,Adm,Alameda,1994,OAKLAND TECHNICAL HIGH SCHOOL,Asian,31
